season,week,celebrity_name,celebrity_industry,results,total_judge_score,num_judges,judge_rank,judge_percent,eliminated_week_num,is_eliminated,f_placement,rule_type,space_contraction_certainty,feasible_ratio
9,3,Michael Irvin,Athlete,Eliminated Week 7,14.0,3,13.0,0.0542635658914728,7,False,7,Percentage,0.84626,0.15374
9,3,Mya,Singer/Rapper,2nd Place,27.0,3,1.0,0.1046511627906976,11,False,2,Percentage,0.84626,0.15374
9,3,Natalie Coughlin,Athlete,Eliminated Week 5,26.0,3,2.0,0.1007751937984496,5,False,5,Percentage,0.84626,0.15374
9,3,Tom DeLay,Politician,Withdrew,15.0,3,12.0,0.0581395348837209,10,False,Withdrew,Percentage,0.84626,0.15374
9,4,Aaron Carter,Singer/Rapper,Eliminated Week 8,18.0,3,8.0,0.0743801652892562,8,False,8,Percentage,0.80401,0.19599
9,4,Chuck Liddell,Athlete,Eliminated Week 4,17.0,3,9.0,0.0702479338842975,4,True,4,Percentage,0.80401,0.19599
9,4,Donny Osmond,Singer/Rapper,1st Place,24.0,3,4.0,0.0991735537190082,11,False,1,Percentage,0.80401,0.19599
9,4,Joanna Krupa,Model,Eliminated Week 9,26.0,3,3.0,0.1074380165289256,9,False,9,Percentage,0.80401,0.19599
9,4,Kelly Osbourne,TV Personality,3rd Place,23.0,3,6.0,0.0950413223140495,11,False,3,Percentage,0.80401,0.19599
9,4,Louie Vito,Athlete,Eliminated Week 6,16.0,3,10.0,0.0661157024793388,6,False,6,Percentage,0.80401,0.19599
9,4,Mark Dacascos,Actor/Actress,Eliminated Week 7,22.0,3,7.0,0.0909090909090909,7,False,7,Percentage,0.80401,0.19599
9,4,Melissa Joan Hart,Actor/Actress,Eliminated Week 6,28.0,3,1.0,0.1157024793388429,6,False,6,Percentage,0.80401,0.19599
9,4,Michael Irvin,Athlete,Eliminated Week 7,16.0,3,10.0,0.0661157024793388,7,False,7,Percentage,0.80401,0.19599
9,4,Mya,Singer/Rapper,2nd Place,28.0,3,1.0,0.1157024793388429,11,False,2,Percentage,0.80401,0.19599
9,4,Natalie Coughlin,Athlete,Eliminated Week 5,24.0,3,4.0,0.0991735537190082,5,False,5,Percentage,0.80401,0.19599
9,5,Aaron Carter,Singer/Rapper,Eliminated Week 8,24.0,3,4.0,0.0991735537190082,8,False,8,Percentage,0.84394,0.15605999999999998
9,5,Donny Osmond,Singer/Rapper,1st Place,29.0,3,1.0,0.1198347107438016,11,False,1,Percentage,0.84394,0.15605999999999998
9,5,Joanna Krupa,Model,Eliminated Week 9,24.0,3,4.0,0.0991735537190082,9,False,9,Percentage,0.84394,0.15605999999999998
9,5,Kelly Osbourne,TV Personality,3rd Place,24.0,3,4.0,0.0991735537190082,11,False,3,Percentage,0.84394,0.15605999999999998
9,5,Louie Vito,Athlete,Eliminated Week 6,22.0,3,8.0,0.0909090909090909,6,False,6,Percentage,0.84394,0.15605999999999998
9,5,Mark Dacascos,Actor/Actress,Eliminated Week 7,26.0,3,3.0,0.1074380165289256,7,False,7,Percentage,0.84394,0.15605999999999998
9,5,Melissa Joan Hart,Actor/Actress,Eliminated Week 6,23.0,3,7.0,0.0950413223140495,6,False,6,Percentage,0.84394,0.15605999999999998
9,5,Michael Irvin,Athlete,Eliminated Week 7,21.0,3,10.0,0.0867768595041322,7,False,7,Percentage,0.84394,0.15605999999999998
9,5,Mya,Singer/Rapper,2nd Place,27.0,3,2.0,0.1115702479338843,11,False,2,Percentage,0.84394,0.15605999999999998
9,5,Natalie Coughlin,Athlete,Eliminated Week 5,22.0,3,8.0,0.0909090909090909,5,True,5,Percentage,0.84394,0.15605999999999998
9,6,Aaron Carter,Singer/Rapper,Eliminated Week 8,32.9998,3,3.0,0.1269227470402782,8,False,8,Percentage,0.9255599999999999,0.07444000000000006
9,6,Donny Osmond,Singer/Rapper,1st Place,30.9999,3,5.0,0.1192307973373753,11,False,1,Percentage,0.9255599999999999,0.07444000000000006
9,6,Joanna Krupa,Model,Eliminated Week 9,35.9999,3,1.0,0.1384616331364223,9,False,9,Percentage,0.9255599999999999,0.07444000000000006
9,6,Kelly Osbourne,TV Personality,3rd Place,24.9998,3,6.0,0.096153409761803,11,False,3,Percentage,0.9255599999999999,0.07444000000000006
9,6,Louie Vito,Athlete,Eliminated Week 6,24.0,3,7.0,0.0923080118354255,6,True,6,Percentage,0.9255599999999999,0.07444000000000006
9,6,Mark Dacascos,Actor/Actress,Eliminated Week 7,32.0,3,4.0,0.1230773491139007,7,False,7,Percentage,0.9255599999999999,0.07444000000000006
9,6,Melissa Joan Hart,Actor/Actress,Eliminated Week 6,23.9999,3,8.0,0.0923076272187096,6,True,6,Percentage,0.9255599999999999,0.07444000000000006
9,6,Michael Irvin,Athlete,Eliminated Week 7,21.9998,3,9.0,0.0846149082823748,7,False,7,Percentage,0.9255599999999999,0.07444000000000006
9,6,Mya,Singer/Rapper,2nd Place,33.0,3,2.0,0.1269235162737101,11,False,2,Percentage,0.9255599999999999,0.07444000000000006
9,7,Aaron Carter,Singer/Rapper,Eliminated Week 8,26.5,3,2.0,0.150997150997151,8,False,8,Percentage,0.91799,0.08201000000000003
9,7,Donny Osmond,Singer/Rapper,1st Place,26.0,3,3.0,0.1481481481481481,11,False,1,Percentage,0.91799,0.08201000000000003
9,7,Joanna Krupa,Model,Eliminated Week 9,27.5,3,1.0,0.1566951566951566,9,False,9,Percentage,0.91799,0.08201000000000003
9,7,Kelly Osbourne,TV Personality,3rd Place,26.0,3,3.0,0.1481481481481481,11,False,3,Percentage,0.91799,0.08201000000000003
9,7,Mark Dacascos,Actor/Actress,Eliminated Week 7,21.5,3,7.0,0.1225071225071225,7,True,7,Percentage,0.91799,0.08201000000000003
9,7,Michael Irvin,Athlete,Eliminated Week 7,23.5,3,6.0,0.1339031339031339,7,True,7,Percentage,0.91799,0.08201000000000003
9,7,Mya,Singer/Rapper,2nd Place,24.5,3,5.0,0.1396011396011396,11,False,2,Percentage,0.91799,0.08201000000000003
9,8,Aaron Carter,Singer/Rapper,Eliminated Week 8,25.0,3,4.0,0.1908396946564885,8,True,8,Percentage,0.7695,0.23050000000000004
9,8,Donny Osmond,Singer/Rapper,1st Place,25.0,3,4.0,0.1908396946564885,11,False,1,Percentage,0.7695,0.23050000000000004
9,8,Joanna Krupa,Model,Eliminated Week 9,26.0,3,2.0,0.1984732824427481,9,False,9,Percentage,0.7695,0.23050000000000004
9,8,Kelly Osbourne,TV Personality,3rd Place,25.5,3,3.0,0.1946564885496183,11,False,3,Percentage,0.7695,0.23050000000000004
9,8,Mya,Singer/Rapper,2nd Place,29.5,3,1.0,0.2251908396946564,11,False,2,Percentage,0.7695,0.23050000000000004
9,9,Donny Osmond,Singer/Rapper,1st Place,24.6666,3,4.0,0.2312501699224591,11,False,1,Percentage,0.7598,0.24019999999999997
9,9,Joanna Krupa,Model,Eliminated Week 9,27.0,3,2.0,0.2531258701201785,9,True,9,Percentage,0.7598,0.24019999999999997
9,9,Kelly Osbourne,TV Personality,3rd Place,25.9998,3,3.0,0.2437489628870599,11,False,3,Percentage,0.7598,0.24019999999999997
9,9,Mya,Singer/Rapper,2nd Place,28.9999,3,1.0,0.2718749970703024,11,False,2,Percentage,0.7598,0.24019999999999997
9,10,Donny Osmond,Singer/Rapper,1st Place,28.9998,3,1.0,0.3512776905634048,11,False,1,Percentage,0.80611,0.19389
9,10,Kelly Osbourne,TV Personality,3rd Place,25.2222,3,3.0,0.305519216233502,11,False,3,Percentage,0.80611,0.19389
9,10,Mya,Singer/Rapper,2nd Place,28.3332,3,2.0,0.3432030932030931,11,False,2,Percentage,0.80611,0.19389
10,1,Aiden Turner,Actor/Actress,Eliminated Week 4,15.0,3,10.0,0.0717703349282296,4,False,4,Percentage,0.0,1.0
10,1,Buzz Aldrin,Astronaut,Eliminated Week 3,14.0,3,11.0,0.0669856459330143,3,False,3,Percentage,0.0,1.0
10,1,Chad Ochocinco,Athlete,Eliminated Week 9,18.0,3,6.0,0.0861244019138756,9,False,9,Percentage,0.0,1.0
10,1,Erin Andrews,Sports Broadcaster,3rd Place,21.0,3,3.0,0.1004784688995215,11,False,3,Percentage,0.0,1.0
10,1,Evan Lysacek,Athlete,2nd Place,23.0,3,2.0,0.1100478468899521,11,False,2,Percentage,0.0,1.0
10,1,Jake Pavelka,TV Personality,Eliminated Week 6,20.0,3,5.0,0.0956937799043062,6,False,6,Percentage,0.0,1.0
10,1,Kate Gosselin,TV Personality,Eliminated Week 5,16.0,3,9.0,0.0765550239234449,5,False,5,Percentage,0.0,1.0
10,1,Nicole Scherzinger,Singer/Rapper,1st Place,25.0,3,1.0,0.1196172248803827,11,False,1,Percentage,0.0,1.0
10,1,Niecy Nash,Actor/Actress,Eliminated Week 8,18.0,3,6.0,0.0861244019138756,8,False,8,Percentage,0.0,1.0
10,1,Pamela Anderson,Model,Eliminated Week 7,21.0,3,3.0,0.1004784688995215,7,False,7,Percentage,0.0,1.0
10,1,Shannen Doherty,Actor/Actress,Eliminated Week 2,18.0,3,6.0,0.0861244019138756,2,False,2,Percentage,0.0,1.0
10,2,Aiden Turner,Actor/Actress,Eliminated Week 4,19.0,3,8.0,0.0863636363636363,4,False,4,Percentage,0.94264,0.05735999999999997
10,2,Buzz Aldrin,Astronaut,Eliminated Week 3,12.0,3,11.0,0.0545454545454545,3,False,3,Percentage,0.94264,0.05735999999999997
10,2,Chad Ochocinco,Athlete,Eliminated Week 9,16.0,3,9.0,0.0727272727272727,9,False,9,Percentage,0.94264,0.05735999999999997
10,2,Erin Andrews,Sports Broadcaster,3rd Place,23.0,3,3.0,0.1045454545454545,11,False,3,Percentage,0.94264,0.05735999999999997
10,2,Evan Lysacek,Athlete,2nd Place,24.0,3,2.0,0.109090909090909,11,False,2,Percentage,0.94264,0.05735999999999997
10,2,Jake Pavelka,TV Personality,Eliminated Week 6,20.0,3,6.0,0.0909090909090909,6,False,6,Percentage,0.94264,0.05735999999999997
10,2,Kate Gosselin,TV Personality,Eliminated Week 5,15.0,3,10.0,0.0681818181818181,5,False,5,Percentage,0.94264,0.05735999999999997
10,2,Nicole Scherzinger,Singer/Rapper,1st Place,28.0,3,1.0,0.1272727272727272,11,False,1,Percentage,0.94264,0.05735999999999997
10,2,Niecy Nash,Actor/Actress,Eliminated Week 8,21.0,3,5.0,0.0954545454545454,8,False,8,Percentage,0.94264,0.05735999999999997
10,2,Pamela Anderson,Model,Eliminated Week 7,22.0,3,4.0,0.1,7,False,7,Percentage,0.94264,0.05735999999999997
10,2,Shannen Doherty,Actor/Actress,Eliminated Week 2,20.0,3,6.0,0.0909090909090909,2,True,2,Percentage,0.94264,0.05735999999999997
10,3,Aiden Turner,Actor/Actress,Eliminated Week 4,20.0,3,7.0,0.0985221674876847,4,False,4,Percentage,0.66176,0.33824
10,3,Buzz Aldrin,Astronaut,Eliminated Week 3,13.0,3,10.0,0.064039408866995,3,True,3,Percentage,0.66176,0.33824
10,3,Chad Ochocinco,Athlete,Eliminated Week 9,20.0,3,7.0,0.0985221674876847,9,False,9,Percentage,0.66176,0.33824
10,3,Erin Andrews,Sports Broadcaster,3rd Place,23.0,3,2.0,0.1133004926108374,11,False,3,Percentage,0.66176,0.33824
10,3,Evan Lysacek,Athlete,2nd Place,26.0,3,1.0,0.1280788177339901,11,False,2,Percentage,0.66176,0.33824
10,3,Jake Pavelka,TV Personality,Eliminated Week 6,21.0,3,4.0,0.1034482758620689,6,False,6,Percentage,0.66176,0.33824
10,3,Kate Gosselin,TV Personality,Eliminated Week 5,15.0,3,9.0,0.0738916256157635,5,False,5,Percentage,0.66176,0.33824
10,3,Nicole Scherzinger,Singer/Rapper,1st Place,23.0,3,2.0,0.1133004926108374,11,False,1,Percentage,0.66176,0.33824
10,3,Niecy Nash,Actor/Actress,Eliminated Week 8,21.0,3,4.0,0.1034482758620689,8,False,8,Percentage,0.66176,0.33824
10,3,Pamela Anderson,Model,Eliminated Week 7,21.0,3,4.0,0.1034482758620689,7,False,7,Percentage,0.66176,0.33824
10,4,Aiden Turner,Actor/Actress,Eliminated Week 4,16.5,3,8.0,0.0889487870619946,4,True,4,Percentage,0.77339,0.22660999999999998
10,4,Chad Ochocinco,Athlete,Eliminated Week 9,22.0,3,4.0,0.1185983827493261,9,False,9,Percentage,0.77339,0.22660999999999998
10,4,Erin Andrews,Sports Broadcaster,3rd Place,19.5,3,5.0,0.105121293800539,11,False,3,Percentage,0.77339,0.22660999999999998
10,4,Evan Lysacek,Athlete,2nd Place,26.0,3,1.0,0.1401617250673854,11,False,2,Percentage,0.77339,0.22660999999999998
10,4,Jake Pavelka,TV Personality,Eliminated Week 6,19.0,3,6.0,0.1024258760107816,6,False,6,Percentage,0.77339,0.22660999999999998
10,4,Kate Gosselin,TV Personality,Eliminated Week 5,16.0,3,9.0,0.0862533692722372,5,False,5,Percentage,0.77339,0.22660999999999998
10,4,Nicole Scherzinger,Singer/Rapper,1st Place,25.0,3,2.0,0.1347708894878706,11,False,1,Percentage,0.77339,0.22660999999999998
10,4,Niecy Nash,Actor/Actress,Eliminated Week 8,18.0,3,7.0,0.0970350404312668,8,False,8,Percentage,0.77339,0.22660999999999998
10,4,Pamela Anderson,Model,Eliminated Week 7,23.5,3,3.0,0.1266846361185983,7,False,7,Percentage,0.77339,0.22660999999999998
10,5,Chad Ochocinco,Athlete,Eliminated Week 9,18.0,3,6.0,0.1040462427745664,9,False,9,Percentage,0.6827,0.3173
10,5,Erin Andrews,Sports Broadcaster,3rd Place,22.0,3,4.0,0.1271676300578034,11,False,3,Percentage,0.6827,0.3173
10,5,Evan Lysacek,Athlete,2nd Place,27.0,3,2.0,0.1560693641618497,11,False,2,Percentage,0.6827,0.3173
10,5,Jake Pavelka,TV Personality,Eliminated Week 6,23.0,3,3.0,0.1329479768786127,6,False,6,Percentage,0.6827,0.3173
10,5,Kate Gosselin,TV Personality,Eliminated Week 5,15.0,3,8.0,0.0867052023121387,5,True,5,Percentage,0.6827,0.3173
10,5,Nicole Scherzinger,Singer/Rapper,1st Place,29.0,3,1.0,0.1676300578034682,11,False,1,Percentage,0.6827,0.3173
10,5,Niecy Nash,Actor/Actress,Eliminated Week 8,18.0,3,6.0,0.1040462427745664,8,False,8,Percentage,0.6827,0.3173
10,5,Pamela Anderson,Model,Eliminated Week 7,21.0,3,5.0,0.1213872832369942,7,False,7,Percentage,0.6827,0.3173
10,6,Chad Ochocinco,Athlete,Eliminated Week 9,30.9999,3,3.0,0.1483253771663349,9,False,9,Percentage,0.74594,0.25405999999999995
10,6,Erin Andrews,Sports Broadcaster,3rd Place,34.0,3,2.0,0.1626799706984664,11,False,3,Percentage,0.74594,0.25405999999999995
10,6,Evan Lysacek,Athlete,2nd Place,27.0,3,5.0,0.1291870355546645,11,False,2,Percentage,0.74594,0.25405999999999995
10,6,Jake Pavelka,TV Personality,Eliminated Week 6,24.9999,3,7.0,0.1196171470430762,6,True,6,Percentage,0.74594,0.25405999999999995
10,6,Nicole Scherzinger,Singer/Rapper,1st Place,35.9999,3,1.0,0.1722489022690506,11,False,1,Percentage,0.74594,0.25405999999999995
10,6,Niecy Nash,Actor/Actress,Eliminated Week 8,25.9998,3,6.0,0.1244013735931173,8,False,8,Percentage,0.74594,0.25405999999999995
10,6,Pamela Anderson,Model,Eliminated Week 7,29.9998,3,4.0,0.1435401936752898,7,False,7,Percentage,0.74594,0.25405999999999995
10,7,Chad Ochocinco,Athlete,Eliminated Week 9,26.0,3,3.0,0.1672025723472668,9,False,9,Percentage,0.82116,0.17884
10,7,Erin Andrews,Sports Broadcaster,3rd Place,25.5,3,4.0,0.1639871382636656,11,False,3,Percentage,0.82116,0.17884
10,7,Evan Lysacek,Athlete,2nd Place,27.0,3,1.0,0.1736334405144694,11,False,2,Percentage,0.82116,0.17884
10,7,Nicole Scherzinger,Singer/Rapper,1st Place,27.0,3,1.0,0.1736334405144694,11,False,1,Percentage,0.82116,0.17884
10,7,Niecy Nash,Actor/Actress,Eliminated Week 8,24.5,3,6.0,0.157556270096463,8,False,8,Percentage,0.82116,0.17884
10,7,Pamela Anderson,Model,Eliminated Week 7,25.5,3,4.0,0.1639871382636656,7,True,7,Percentage,0.82116,0.17884
10,8,Chad Ochocinco,Athlete,Eliminated Week 9,22.5,3,4.0,0.1778656126482213,9,False,9,Percentage,0.6939500000000001,0.30604999999999993
10,8,Erin Andrews,Sports Broadcaster,3rd Place,26.5,3,2.0,0.2094861660079051,11,False,3,Percentage,0.6939500000000001,0.30604999999999993
10,8,Evan Lysacek,Athlete,2nd Place,26.5,3,2.0,0.2094861660079051,11,False,2,Percentage,0.6939500000000001,0.30604999999999993
10,8,Nicole Scherzinger,Singer/Rapper,1st Place,29.5,3,1.0,0.233201581027668,11,False,1,Percentage,0.6939500000000001,0.30604999999999993
10,8,Niecy Nash,Actor/Actress,Eliminated Week 8,21.5,3,5.0,0.1699604743083003,8,True,8,Percentage,0.6939500000000001,0.30604999999999993
10,9,Chad Ochocinco,Athlete,Eliminated Week 9,26.0,3,4.0,0.2300884955752212,9,True,9,Percentage,0.6907,0.3093
10,9,Erin Andrews,Sports Broadcaster,3rd Place,28.0,3,3.0,0.247787610619469,11,False,3,Percentage,0.6907,0.3093
10,9,Evan Lysacek,Athlete,2nd Place,29.5,3,1.0,0.2610619469026549,11,False,2,Percentage,0.6907,0.3093
10,9,Nicole Scherzinger,Singer/Rapper,1st Place,29.5,3,1.0,0.2610619469026549,11,False,1,Percentage,0.6907,0.3093
10,10,Erin Andrews,Sports Broadcaster,3rd Place,26.9998,3,2.0,0.3266123276502367,11,False,3,Percentage,0.82496,0.17503999999999997
10,10,Evan Lysacek,Athlete,2nd Place,26.8887,3,3.0,0.325268368450467,11,False,2,Percentage,0.82496,0.17503999999999997
10,10,Nicole Scherzinger,Singer/Rapper,1st Place,28.7777,3,1.0,0.3481193038992962,11,False,1,Percentage,0.82496,0.17503999999999997
11,1,Audrina Patridge,TV Personality,Eliminated Week 6,19.0,3,5.0,0.0837004405286343,6,False,6,Percentage,0.80731,0.19269000000000003
11,1,Brandy,Singer/Rapper,Eliminated Week 9,23.0,3,2.0,0.1013215859030837,9,False,9,Percentage,0.80731,0.19269000000000003
11,1,Bristol Palin,TV Personality,3rd Place,18.0,3,7.0,0.079295154185022,11,False,3,Percentage,0.80731,0.19269000000000003
11,1,David Hasselhoff,Actor/Actress,Eliminated Week 1,15.0,3,10.0,0.066079295154185,1,True,1,Percentage,0.80731,0.19269000000000003
11,1,Florence Henderson,Actor/Actress,Eliminated Week 5,18.0,3,7.0,0.079295154185022,5,False,5,Percentage,0.80731,0.19269000000000003
11,1,Jennifer Grey,Actor/Actress,1st Place,24.0,3,1.0,0.105726872246696,11,False,1,Percentage,0.80731,0.19269000000000003
11,1,Kurt Warner,Athlete,Eliminated Week 8,19.0,3,5.0,0.0837004405286343,8,False,8,Percentage,0.80731,0.19269000000000003
11,1,Kyle Massey,Actor/Actress,2nd Place,23.0,3,2.0,0.1013215859030837,11,False,2,Percentage,0.80731,0.19269000000000003
11,1,Margaret Cho,Comedian,Eliminated Week 3,15.0,3,10.0,0.066079295154185,3,False,3,Percentage,0.80731,0.19269000000000003
11,1,Michael Bolton,Singer/Rapper,Eliminated Week 2,16.0,3,9.0,0.0704845814977973,2,False,2,Percentage,0.80731,0.19269000000000003
11,1,Rick Fox,Athlete,Eliminated Week 7,22.0,3,4.0,0.0969162995594713,7,False,7,Percentage,0.80731,0.19269000000000003
11,1,The Situation,TV Personality,Eliminated Week 4,15.0,3,10.0,0.066079295154185,4,False,4,Percentage,0.80731,0.19269000000000003
11,2,Audrina Patridge,TV Personality,Eliminated Week 6,23.0,3,2.0,0.1040723981900452,6,False,6,Percentage,0.62098,0.37902
11,2,Brandy,Singer/Rapper,Eliminated Week 9,21.0,3,5.0,0.0950226244343891,9,False,9,Percentage,0.62098,0.37902
11,2,Bristol Palin,TV Personality,3rd Place,22.0,3,3.0,0.0995475113122171,11,False,3,Percentage,0.62098,0.37902
11,2,Florence Henderson,Actor/Actress,Eliminated Week 5,19.0,3,8.0,0.085972850678733,5,False,5,Percentage,0.62098,0.37902
11,2,Jennifer Grey,Actor/Actress,1st Place,24.0,3,1.0,0.1085972850678733,11,False,1,Percentage,0.62098,0.37902
11,2,Kurt Warner,Athlete,Eliminated Week 8,21.0,3,5.0,0.0950226244343891,8,False,8,Percentage,0.62098,0.37902
11,2,Kyle Massey,Actor/Actress,2nd Place,22.0,3,3.0,0.0995475113122171,11,False,2,Percentage,0.62098,0.37902
11,2,Margaret Cho,Comedian,Eliminated Week 3,18.0,3,9.0,0.0814479638009049,3,False,3,Percentage,0.62098,0.37902
11,2,Michael Bolton,Singer/Rapper,Eliminated Week 2,12.0,3,11.0,0.0542986425339366,2,True,2,Percentage,0.62098,0.37902
11,2,Rick Fox,Athlete,Eliminated Week 7,21.0,3,5.0,0.0950226244343891,7,False,7,Percentage,0.62098,0.37902
11,2,The Situation,TV Personality,Eliminated Week 4,18.0,3,9.0,0.0814479638009049,4,False,4,Percentage,0.62098,0.37902
11,3,Audrina Patridge,TV Personality,Eliminated Week 6,26.0,3,1.0,0.1176470588235294,6,False,6,Percentage,0.77019,0.22980999999999996
11,3,Brandy,Singer/Rapper,Eliminated Week 9,24.0,3,2.0,0.1085972850678733,9,False,9,Percentage,0.77019,0.22980999999999996
11,3,Bristol Palin,TV Personality,3rd Place,19.0,3,9.0,0.085972850678733,11,False,3,Percentage,0.77019,0.22980999999999996
11,3,Florence Henderson,Actor/Actress,Eliminated Week 5,20.0,3,7.0,0.090497737556561,5,False,5,Percentage,0.77019,0.22980999999999996
11,3,Jennifer Grey,Actor/Actress,1st Place,24.0,3,2.0,0.1085972850678733,11,False,1,Percentage,0.77019,0.22980999999999996
11,3,Kurt Warner,Athlete,Eliminated Week 8,23.0,3,5.0,0.1040723981900452,8,False,8,Percentage,0.77019,0.22980999999999996
11,3,Kyle Massey,Actor/Actress,2nd Place,23.0,3,5.0,0.1040723981900452,11,False,2,Percentage,0.77019,0.22980999999999996
11,3,Margaret Cho,Comedian,Eliminated Week 3,18.0,3,10.0,0.0814479638009049,3,True,3,Percentage,0.77019,0.22980999999999996
11,3,Rick Fox,Athlete,Eliminated Week 7,24.0,3,2.0,0.1085972850678733,7,False,7,Percentage,0.77019,0.22980999999999996
11,3,The Situation,TV Personality,Eliminated Week 4,20.0,3,7.0,0.090497737556561,4,False,4,Percentage,0.77019,0.22980999999999996
11,4,Audrina Patridge,TV Personality,Eliminated Week 6,23.0,3,3.0,0.1284916201117318,6,False,6,Percentage,0.70916,0.29084
11,4,Brandy,Singer/Rapper,Eliminated Week 9,24.0,3,2.0,0.1340782122905028,9,False,9,Percentage,0.70916,0.29084
11,4,Bristol Palin,TV Personality,3rd Place,16.0,3,8.0,0.0893854748603352,11,False,3,Percentage,0.70916,0.29084
11,4,Florence Henderson,Actor/Actress,Eliminated Week 5,17.5,3,6.0,0.0977653631284916,5,False,5,Percentage,0.70916,0.29084
11,4,Jennifer Grey,Actor/Actress,1st Place,28.0,3,1.0,0.1564245810055866,11,False,1,Percentage,0.70916,0.29084
11,4,Kurt Warner,Athlete,Eliminated Week 8,17.0,3,7.0,0.0949720670391061,8,False,8,Percentage,0.70916,0.29084
11,4,Kyle Massey,Actor/Actress,2nd Place,20.0,3,4.0,0.1117318435754189,11,False,2,Percentage,0.70916,0.29084
11,4,Rick Fox,Athlete,Eliminated Week 7,19.5,3,5.0,0.1089385474860335,7,False,7,Percentage,0.70916,0.29084
11,4,The Situation,TV Personality,Eliminated Week 4,14.0,3,9.0,0.0782122905027933,4,True,4,Percentage,0.70916,0.29084
11,5,Audrina Patridge,TV Personality,Eliminated Week 6,23.0,3,5.0,0.1263736263736263,6,False,6,Percentage,0.8319300000000001,0.16806999999999994
11,5,Brandy,Singer/Rapper,Eliminated Week 9,27.0,3,1.0,0.1483516483516483,9,False,9,Percentage,0.8319300000000001,0.16806999999999994
11,5,Bristol Palin,TV Personality,3rd Place,18.0,3,8.0,0.0989010989010989,11,False,3,Percentage,0.8319300000000001,0.16806999999999994
11,5,Florence Henderson,Actor/Actress,Eliminated Week 5,21.0,3,6.0,0.1153846153846153,5,True,5,Percentage,0.8319300000000001,0.16806999999999994
11,5,Jennifer Grey,Actor/Actress,1st Place,25.0,3,2.0,0.1373626373626373,11,False,1,Percentage,0.8319300000000001,0.16806999999999994
11,5,Kurt Warner,Athlete,Eliminated Week 8,24.0,3,3.0,0.1318681318681318,8,False,8,Percentage,0.8319300000000001,0.16806999999999994
11,5,Kyle Massey,Actor/Actress,2nd Place,20.0,3,7.0,0.1098901098901098,11,False,2,Percentage,0.8319300000000001,0.16806999999999994
11,5,Rick Fox,Athlete,Eliminated Week 7,24.0,3,3.0,0.1318681318681318,7,False,7,Percentage,0.8319300000000001,0.16806999999999994
11,6,Audrina Patridge,TV Personality,Eliminated Week 6,31.9998,3,2.0,0.1545889285615941,6,True,6,Percentage,0.91674,0.08326
