season,week,celebrity_name,celebrity_industry,results,total_judge_score,num_judges,judge_rank,judge_percent,eliminated_week_num,is_eliminated
13,3,Hope Solo,Athlete,Eliminated Week 9,24.0,3,4.0,0.10126582278481013,9,False
13,3,J.R. Martinez,Actor/Actress,1st Place,26.0,3,2.0,0.10970464135021098,11,False
13,3,Kristin Cavallari,TV Personality,Eliminated Week 3,24.0,3,4.0,0.10126582278481013,3,True
13,3,Nancy Grace,TV Personality,Eliminated Week 8,21.0,3,9.0,0.08860759493670886,8,False
13,3,Ricki Lake,Actor/Actress,3rd Place,27.0,3,1.0,0.11392405063291139,11,False
13,3,Rob Kardashian,TV Personality,2nd Place,24.0,3,4.0,0.10126582278481013,11,False
13,4,Carson Kressley,TV Personality,Eliminated Week 5,20.0,3,9.0,0.09569377990430622,5,False
13,4,Chaz Bono,TV Personality,Eliminated Week 6,21.0,3,6.0,0.10047846889952153,6,False
13,4,Chynna Phillips,Singer/Rapper,Eliminated Week 4,21.0,3,6.0,0.10047846889952153,4,True
13,4,David Arquette,Actor/Actress,Eliminated Week 7,23.0,3,5.0,0.11004784688995216,7,False
13,4,Hope Solo,Athlete,Eliminated Week 9,24.0,3,3.0,0.11483253588516747,9,False
13,4,J.R. Martinez,Actor/Actress,1st Place,26.0,3,2.0,0.12440191387559808,11,False
13,4,Nancy Grace,TV Personality,Eliminated Week 8,21.0,3,6.0,0.10047846889952153,8,False
13,4,Ricki Lake,Actor/Actress,3rd Place,29.0,3,1.0,0.13875598086124402,11,False
13,4,Rob Kardashian,TV Personality,2nd Place,24.0,3,3.0,0.11483253588516747,11,False
13,5,Carson Kressley,TV Personality,Eliminated Week 5,19.0,3,8.0,0.10106382978723404,5,True
13,5,Chaz Bono,TV Personality,Eliminated Week 6,21.0,3,7.0,0.11170212765957446,6,False
13,5,David Arquette,Actor/Actress,Eliminated Week 7,25.0,3,2.0,0.13297872340425532,7,False
13,5,Hope Solo,Athlete,Eliminated Week 9,24.0,3,4.0,0.1276595744680851,9,False
13,5,J.R. Martinez,Actor/Actress,1st Place,28.0,3,1.0,0.14893617021276595,11,False
13,5,Nancy Grace,TV Personality,Eliminated Week 8,22.0,3,6.0,0.11702127659574468,8,False
13,5,Ricki Lake,Actor/Actress,3rd Place,24.0,3,4.0,0.1276595744680851,11,False
13,5,Rob Kardashian,TV Personality,2nd Place,25.0,3,2.0,0.13297872340425532,11,False
13,6,Chaz Bono,TV Personality,Eliminated Week 6,19.0,3,7.0,0.1144578313253012,6,True
13,6,David Arquette,Actor/Actress,Eliminated Week 7,23.0,3,4.0,0.13855421686746988,7,False
13,6,Hope Solo,Athlete,Eliminated Week 9,20.0,3,6.0,0.12048192771084337,9,False
13,6,J.R. Martinez,Actor/Actress,1st Place,29.0,3,1.0,0.1746987951807229,11,False
13,6,Nancy Grace,TV Personality,Eliminated Week 8,24.0,3,3.0,0.14457831325301204,8,False
13,6,Ricki Lake,Actor/Actress,3rd Place,29.0,3,1.0,0.1746987951807229,11,False
13,6,Rob Kardashian,TV Personality,2nd Place,22.0,3,5.0,0.13253012048192772,11,False
13,7,David Arquette,Actor/Actress,Eliminated Week 7,23.5,3,5.0,0.16040955631399317,7,True
13,7,Hope Solo,Athlete,Eliminated Week 9,25.0,3,3.0,0.17064846416382254,9,False
13,7,J.R. Martinez,Actor/Actress,1st Place,24.0,3,4.0,0.16382252559726962,11,False
13,7,Nancy Grace,TV Personality,Eliminated Week 8,22.0,3,6.0,0.15017064846416384,8,False
13,7,Ricki Lake,Actor/Actress,3rd Place,26.5,3,1.0,0.18088737201365188,11,False
13,7,Rob Kardashian,TV Personality,2nd Place,25.5,3,2.0,0.17406143344709898,11,False
13,8,Hope Solo,Athlete,Eliminated Week 9,26.0,3,2.0,0.20077220077220076,9,False
13,8,J.R. Martinez,Actor/Actress,1st Place,30.0,3,1.0,0.23166023166023167,11,False
13,8,Nancy Grace,TV Personality,Eliminated Week 8,22.0,3,5.0,0.16988416988416988,8,True
13,8,Ricki Lake,Actor/Actress,3rd Place,26.0,3,2.0,0.20077220077220076,11,False
13,8,Rob Kardashian,TV Personality,2nd Place,25.5,3,4.0,0.1969111969111969,11,False
13,9,Hope Solo,Athlete,Eliminated Week 9,24.4998,3,4.0,0.20675023945248716,9,True
13,9,J.R. Martinez,Actor/Actress,1st Place,28.0,3,3.0,0.2362879168266533,11,False
13,9,Ricki Lake,Actor/Actress,3rd Place,33.4999,3,1.0,0.2827007708893286,11,False
13,9,Rob Kardashian,TV Personality,2nd Place,32.4998,3,2.0,0.27426107283153095,11,False
13,10,J.R. Martinez,Actor/Actress,1st Place,28.1665,3,2.0,0.33333293885414844,11,False
13,10,Ricki Lake,Actor/Actress,3rd Place,27.999899999999997,3,3.0,0.33136133188796163,11,False
13,10,Rob Kardashian,TV Personality,2nd Place,28.333199999999998,3,1.0,0.33530572925789,11,False
14,1,Donald Driver,Athlete,1st Place,21.0,3,8.0,0.07777777777777778,11,False
14,1,Gavin DeGraw,Singer/Rapper,Eliminated Week 5,20.0,3,10.0,0.07407407407407407,5,False
14,1,Gladys Knight,Singer/Rapper,Eliminated Week 6,23.0,3,4.0,0.08518518518518518,6,False
14,1,Jack Wagner,Actor/Actress,Eliminated Week 3,23.0,3,4.0,0.08518518518518518,3,False
14,1,Jaleel White,Actor/Actress,Eliminated Week 7,26.0,3,1.0,0.0962962962962963,7,False
14,1,Katherine Jenkins,Singer/Rapper,2nd Place,26.0,3,1.0,0.0962962962962963,11,False
14,1,Maria Menounos,TV Personality,Eliminated Week 9,21.0,3,8.0,0.07777777777777778,9,False
14,1,Martina Navratilova,Athlete,Eliminated Week 2,20.0,3,10.0,0.07407407407407407,2,False
14,1,Melissa Gilbert,Actor/Actress,Eliminated Week 8,20.0,3,10.0,0.07407407407407407,8,False
14,1,Roshon Fegan,Actor/Actress,Eliminated Week 8,23.0,3,4.0,0.08518518518518518,8,False
14,1,Sherri Sheperd,Actor/Actress,Eliminated Week 4,23.0,3,4.0,0.08518518518518518,4,False
14,1,William Levy,Actor/Actress,3rd Place,24.0,3,3.0,0.08888888888888889,11,False
14,2,Donald Driver,Athlete,1st Place,24.0,3,5.0,0.08921933085501858,11,False
14,2,Gavin DeGraw,Singer/Rapper,Eliminated Week 5,21.0,3,8.0,0.07806691449814127,5,False
14,2,Gladys Knight,Singer/Rapper,Eliminated Week 6,19.0,3,11.0,0.07063197026022305,6,False
14,2,Jack Wagner,Actor/Actress,Eliminated Week 3,21.0,3,8.0,0.07806691449814127,3,False
14,2,Jaleel White,Actor/Actress,Eliminated Week 7,22.0,3,7.0,0.08178438661710037,7,False
14,2,Katherine Jenkins,Singer/Rapper,2nd Place,26.0,3,1.0,0.09665427509293681,11,False
14,2,Maria Menounos,TV Personality,Eliminated Week 9,25.0,3,3.0,0.09293680297397769,9,False
14,2,Martina Navratilova,Athlete,Eliminated Week 2,17.0,3,12.0,0.06319702602230483,2,True
14,2,Melissa Gilbert,Actor/Actress,Eliminated Week 8,20.0,3,10.0,0.07434944237918216,8,False
14,2,Roshon Fegan,Actor/Actress,Eliminated Week 8,26.0,3,1.0,0.09665427509293681,8,False
14,2,Sherri Sheperd,Actor/Actress,Eliminated Week 4,23.0,3,6.0,0.08550185873605948,4,False
14,2,William Levy,Actor/Actress,3rd Place,25.0,3,3.0,0.09293680297397769,11,False
14,3,Donald Driver,Athlete,1st Place,26.0,3,4.0,0.09285714285714286,11,False
14,3,Gavin DeGraw,Singer/Rapper,Eliminated Week 5,24.0,3,7.0,0.08571428571428572,5,False
14,3,Gladys Knight,Singer/Rapper,Eliminated Week 6,24.0,3,7.0,0.08571428571428572,6,False
14,3,Jack Wagner,Actor/Actress,Eliminated Week 3,24.0,3,7.0,0.08571428571428572,3,True
14,3,Jaleel White,Actor/Actress,Eliminated Week 7,25.0,3,5.0,0.08928571428571429,7,False
14,3,Katherine Jenkins,Singer/Rapper,2nd Place,29.0,3,1.0,0.10357142857142858,11,False
14,3,Maria Menounos,TV Personality,Eliminated Week 9,27.0,3,3.0,0.09642857142857143,9,False
14,3,Melissa Gilbert,Actor/Actress,Eliminated Week 8,24.0,3,7.0,0.08571428571428572,8,False
14,3,Roshon Fegan,Actor/Actress,Eliminated Week 8,25.0,3,5.0,0.08928571428571429,8,False
14,3,Sherri Sheperd,Actor/Actress,Eliminated Week 4,24.0,3,7.0,0.08571428571428572,4,False
14,3,William Levy,Actor/Actress,3rd Place,28.0,3,2.0,0.1,11,False
14,4,Donald Driver,Athlete,1st Place,27.0,3,1.0,0.11587982832618025,11,False
14,4,Gavin DeGraw,Singer/Rapper,Eliminated Week 5,23.0,3,5.0,0.09871244635193133,5,False
14,4,Gladys Knight,Singer/Rapper,Eliminated Week 6,20.0,3,10.0,0.08583690987124463,6,False
14,4,Jaleel White,Actor/Actress,Eliminated Week 7,22.0,3,6.0,0.0944206008583691,7,False
14,4,Katherine Jenkins,Singer/Rapper,2nd Place,24.0,3,4.0,0.10300429184549356,11,False
14,4,Maria Menounos,TV Personality,Eliminated Week 9,26.0,3,2.0,0.11158798283261803,9,False
14,4,Melissa Gilbert,Actor/Actress,Eliminated Week 8,22.0,3,6.0,0.0944206008583691,8,False
14,4,Roshon Fegan,Actor/Actress,Eliminated Week 8,26.0,3,2.0,0.11158798283261803,8,False
14,4,Sherri Sheperd,Actor/Actress,Eliminated Week 4,21.0,3,9.0,0.09012875536480687,4,True
14,4,William Levy,Actor/Actress,3rd Place,22.0,3,6.0,0.0944206008583691,11,False
14,5,Donald Driver,Athlete,1st Place,27.0,3,3.0,0.12053571428571429,11,False
14,5,Gavin DeGraw,Singer/Rapper,Eliminated Week 5,19.0,3,9.0,0.08482142857142858,5,True
14,5,Gladys Knight,Singer/Rapper,Eliminated Week 6,22.0,3,7.0,0.09821428571428571,6,False
14,5,Jaleel White,Actor/Actress,Eliminated Week 7,24.0,3,6.0,0.10714285714285714,7,False
14,5,Katherine Jenkins,Singer/Rapper,2nd Place,29.0,3,1.0,0.12946428571428573,11,False
14,5,Maria Menounos,TV Personality,Eliminated Week 9,27.0,3,3.0,0.12053571428571429,9,False
14,5,Melissa Gilbert,Actor/Actress,Eliminated Week 8,21.0,3,8.0,0.09375,8,False
14,5,Roshon Fegan,Actor/Actress,Eliminated Week 8,26.0,3,5.0,0.11607142857142858,8,False
14,5,William Levy,Actor/Actress,3rd Place,29.0,3,1.0,0.12946428571428573,11,False
14,6,Donald Driver,Athlete,1st Place,33.9999,3,4.0,0.13178291569008133,11,False
14,6,Gladys Knight,Singer/Rapper,Eliminated Week 6,24.0,3,8.0,0.09302350820331683,6,True
14,6,Jaleel White,Actor/Actress,Eliminated Week 7,36.9998,3,2.0,0.14341046661754508,7,False
14,6,Katherine Jenkins,Singer/Rapper,2nd Place,38.9999,3,1.0,0.151162813232439,11,False
14,6,Maria Menounos,TV Personality,Eliminated Week 9,29.999899999999997,3,6.0,0.11627899765619518,9,False
14,6,Melissa Gilbert,Actor/Actress,Eliminated Week 8,30.0,3,5.0,0.11627938525414604,8,False
14,6,Roshon Fegan,Actor/Actress,Eliminated Week 8,27.9998,3,7.0,0.10852665104130127,8,False
14,6,William Levy,Actor/Actress,3rd Place,36.0,3,3.0,0.13953526230497523,11,False
14,7,Donald Driver,Athlete,1st Place,26.5,3,3.0,0.1444141689373297,11,False
14,7,Jaleel White,Actor/Actress,Eliminated Week 7,25.5,3,6.0,0.13896457765667575,7,True
14,7,Katherine Jenkins,Singer/Rapper,2nd Place,27.0,3,2.0,0.14713896457765668,11,False
14,7,Maria Menounos,TV Personality,Eliminated Week 9,28.5,3,1.0,0.1553133514986376,9,False
14,7,Melissa Gilbert,Actor/Actress,Eliminated Week 8,23.5,3,7.0,0.12806539509536785,8,False
14,7,Roshon Fegan,Actor/Actress,Eliminated Week 8,26.0,3,5.0,0.14168937329700274,8,False
14,7,William Levy,Actor/Actress,3rd Place,26.5,3,3.0,0.1444141689373297,11,False
14,8,Donald Driver,Athlete,1st Place,27.5,3,3.0,0.16819571865443425,11,False
14,8,Katherine Jenkins,Singer/Rapper,2nd Place,27.5,3,3.0,0.16819571865443425,11,False
14,8,Maria Menounos,TV Personality,Eliminated Week 9,26.5,3,5.0,0.1620795107033639,9,False
14,8,Melissa Gilbert,Actor/Actress,Eliminated Week 8,25.5,3,6.0,0.1559633027522936,8,True
14,8,Roshon Fegan,Actor/Actress,Eliminated Week 8,28.0,3,2.0,0.1712538226299694,8,True
14,8,William Levy,Actor/Actress,3rd Place,28.5,3,1.0,0.1743119266055046,11,False
14,9,Donald Driver,Athlete,1st Place,28.5,3,3.0,0.24782608695652175,11,False
14,9,Katherine Jenkins,Singer/Rapper,2nd Place,28.0,3,4.0,0.24347826086956523,11,False
14,9,Maria Menounos,TV Personality,Eliminated Week 9,29.5,3,1.0,0.2565217391304348,9,True
14,9,William Levy,Actor/Actress,3rd Place,29.0,3,2.0,0.25217391304347825,11,False
14,10,Donald Driver,Athlete,1st Place,29.666600000000003,3,2.0,0.33208930162582334,11,False
14,10,Katherine Jenkins,Singer/Rapper,2nd Place,30.0,3,1.0,0.3358213967483533,11,False
14,10,William Levy,Actor/Actress,3rd Place,29.666600000000003,3,2.0,0.33208930162582334,11,False
15,1,Apolo Anton Ohno,Athlete,Eliminated Week 9,22.0,3,4.0,0.07956600361663653,9,False
15,1,Bristol Palin,TV Personality,Eliminated Week 4,19.5,3,11.0,0.0705244122965642,4,False
15,1,Drew Lachey,Singer/Rapper,Eliminated Week 3,21.5,3,6.0,0.07775768535262206,3,False
15,1,Emmitt Smith,Athlete,Eliminated Week 9,24.5,3,1.0,0.08860759493670886,9,False
15,1,Gilles Marini,Actor/Actress,Eliminated Week 8,24.0,3,2.0,0.0867992766726944,8,False
15,1,Helio Castroneves,Racing Driver,Eliminated Week 3,21.5,3,6.0,0.07775768535262206,3,False
15,1,Joey Fatone,Singer/Rapper,Eliminated Week 2,20.5,3,10.0,0.07414104882459313,2,False
15,1,Kelly Monaco,Actor/Actress,3rd Place,21.5,3,6.0,0.07775768535262206,11,False
15,1,Kirstie Alley,Actor/Actress,Eliminated Week 8,19.0,3,12.0,0.06871609403254973,8,False
15,1,Melissa Rycroft,TV Personality,1st Place,21.0,3,9.0,0.0759493670886076,11,False
15,1,Pamela Anderson,Model,Eliminated Week 1,17.0,3,13.0,0.06148282097649186,1,True
15,1,Sabrina Bryan,Actor/Actress,Eliminated Week 6,22.5,3,3.0,0.081374321880651,6,False
15,1,Shawn Johnson,Athlete,2nd Place,22.0,3,4.0,0.07956600361663653,11,False
15,2,Apolo Anton Ohno,Athlete,Eliminated Week 9,24.5,3,4.0,0.08876811594202899,9,False
15,2,Bristol Palin,TV Personality,Eliminated Week 4,18.0,3,12.0,0.06521739130434782,4,False
15,2,Drew Lachey,Singer/Rapper,Eliminated Week 3,22.5,3,7.0,0.08152173913043478,3,False
15,2,Emmitt Smith,Athlete,Eliminated Week 9,22.5,3,7.0,0.08152173913043478,9,False
15,2,Gilles Marini,Actor/Actress,Eliminated Week 8,25.5,3,2.0,0.09239130434782608,8,False
15,2,Helio Castroneves,Racing Driver,Eliminated Week 3,23.0,3,6.0,0.08333333333333333,3,False
15,2,Joey Fatone,Singer/Rapper,Eliminated Week 2,22.5,3,7.0,0.08152173913043478,2,True
15,2,Kelly Monaco,Actor/Actress,3rd Place,22.0,3,10.0,0.07971014492753623,11,False
15,2,Kirstie Alley,Actor/Actress,Eliminated Week 8,21.0,3,11.0,0.07608695652173914,8,False
15,2,Melissa Rycroft,TV Personality,1st Place,23.5,3,5.0,0.08514492753623189,11,False
15,2,Sabrina Bryan,Actor/Actress,Eliminated Week 6,26.0,3,1.0,0.09420289855072464,6,False
15,2,Shawn Johnson,Athlete,2nd Place,25.0,3,3.0,0.09057971014492754,11,False
15,3,Apolo Anton Ohno,Athlete,Eliminated Week 9,25.5,3,4.0,0.09172661870503597,9,False
15,3,Bristol Palin,TV Personality,Eliminated Week 4,22.5,3,11.0,0.08093525179856115,4,False
15,3,Drew Lachey,Singer/Rapper,Eliminated Week 3,24.0,3,9.0,0.08633093525179857,3,True
15,3,Emmitt Smith,Athlete,Eliminated Week 9,25.0,3,8.0,0.08992805755395683,9,False
15,3,Gilles Marini,Actor/Actress,Eliminated Week 8,25.5,3,4.0,0.09172661870503597,8,False
15,3,Helio Castroneves,Racing Driver,Eliminated Week 3,25.5,3,4.0,0.09172661870503597,3,True
15,3,Kelly Monaco,Actor/Actress,3rd Place,27.0,3,1.0,0.09712230215827339,11,False
15,3,Kirstie Alley,Actor/Actress,Eliminated Week 8,24.0,3,9.0,0.08633093525179857,8,False
15,3,Melissa Rycroft,TV Personality,1st Place,27.0,3,1.0,0.09712230215827339,11,False
15,3,Sabrina Bryan,Actor/Actress,Eliminated Week 6,25.5,3,4.0,0.09172661870503597,6,False
15,3,Shawn Johnson,Athlete,2nd Place,26.5,3,3.0,0.09532374100719425,11,False
15,4,Apolo Anton Ohno,Athlete,Eliminated Week 9,34.5,4,7.0,0.10730948678071539,9,False
15,4,Bristol Palin,TV Personality,Eliminated Week 4,32.0,4,8.0,0.09953343701399689,4,True
15,4,Emmitt Smith,Athlete,Eliminated Week 9,36.0,4,5.0,0.1119751166407465,9,False
15,4,Gilles Marini,Actor/Actress,Eliminated Week 8,39.5,4,1.0,0.12286158631415241,8,False
15,4,Kelly Monaco,Actor/Actress,3rd Place,37.5,4,3.0,0.1166407465007776,11,False
15,4,Kirstie Alley,Actor/Actress,Eliminated Week 8,30.0,4,9.0,0.09331259720062209,8,False
15,4,Melissa Rycroft,TV Personality,1st Place,37.0,4,4.0,0.1150855365474339,11,False
15,4,Sabrina Bryan,Actor/Actress,Eliminated Week 6,35.5,4,6.0,0.1104199066874028,6,False
15,4,Shawn Johnson,Athlete,2nd Place,39.5,4,1.0,0.12286158631415241,11,False
15,5,Apolo Anton Ohno,Athlete,Eliminated Week 9,28.25,3,2.0,0.12710911136107986,9,False
15,5,Emmitt Smith,Athlete,Eliminated Week 9,28.0,3,6.0,0.12598425196850394,9,False
15,5,Gilles Marini,Actor/Actress,Eliminated Week 8,28.25,3,2.0,0.12710911136107986,8,False
15,5,Kelly Monaco,Actor/Actress,3rd Place,25.75,3,8.0,0.11586051743532058,11,False
15,5,Kirstie Alley,Actor/Actress,Eliminated Week 8,26.25,3,7.0,0.11811023622047244,8,False
15,5,Melissa Rycroft,TV Personality,1st Place,28.25,3,2.0,0.12710911136107986,11,False
15,5,Sabrina Bryan,Actor/Actress,Eliminated Week 6,29.25,3,1.0,0.13160854893138357,6,False
15,5,Shawn Johnson,Athlete,2nd Place,28.25,3,2.0,0.12710911136107986,11,False
15,6,Apolo Anton Ohno,Athlete,Eliminated Week 9,30.0,3,1.0,0.13274336283185842,9,False
15,6,Emmitt Smith,Athlete,Eliminated Week 9,26.5,3,8.0,0.1172566371681416,9,False
15,6,Gilles Marini,Actor/Actress,Eliminated Week 8,27.5,3,5.0,0.12168141592920353,8,False
15,6,Kelly Monaco,Actor/Actress,3rd Place,27.0,3,7.0,0.11946902654867257,11,False
15,6,Kirstie Alley,Actor/Actress,Eliminated Week 8,27.5,3,5.0,0.12168141592920353,8,False
15,6,Melissa Rycroft,TV Personality,1st Place,29.5,3,3.0,0.13053097345132744,11,False
15,6,Sabrina Bryan,Actor/Actress,Eliminated Week 6,30.0,3,1.0,0.13274336283185842,6,True
15,6,Shawn Johnson,Athlete,2nd Place,28.0,3,4.0,0.12389380530973451,11,False
15,7,Apolo Anton Ohno,Athlete,Eliminated Week 9,33.0,3,6.0,0.13636403080504778,9,False
15,7,Emmitt Smith,Athlete,Eliminated Week 9,34.4999,3,4.0,0.14256198261730507,9,False
15,7,Gilles Marini,Actor/Actress,Eliminated Week 8,33.4998,3,5.0,0.1384293260352406,8,False
15,7,Kelly Monaco,Actor/Actress,3rd Place,36.0,3,3.0,0.14876076087823395,11,False
15,7,Kirstie Alley,Actor/Actress,Eliminated Week 8,27.999899999999997,3,7.0,0.1157024007920684,8,False
15,7,Melissa Rycroft,TV Personality,1st Place,38.9999,3,1.0,0.16115707772708432,11,False
15,7,Shawn Johnson,Athlete,2nd Place,37.9998,3,2.0,0.15702442114501983,11,False
15,8,Apolo Anton Ohno,Athlete,Eliminated Week 9,29.2777,3,2.0,0.1469193195013584,9,False
15,8,Emmitt Smith,Athlete,Eliminated Week 9,29.0554,3,4.0,0.1458037890899821,9,False
15,8,Gilles Marini,Actor/Actress,Eliminated Week 8,29.2777,3,2.0,0.1469193195013584,8,True
15,8,Kelly Monaco,Actor/Actress,3rd Place,28.3333,3,5.0,0.1421801970519487,11,False
15,8,Kirstie Alley,Actor/Actress,Eliminated Week 8,25.5,3,7.0,0.127962327890669,8,True
15,8,Melissa Rycroft,TV Personality,1st Place,30.0,3,1.0,0.15054391516549293,11,False
15,8,Shawn Johnson,Athlete,2nd Place,27.8333,3,6.0,0.13967113179919047,11,False
15,9,Apolo Anton Ohno,Athlete,Eliminated Week 9,28.610999999999997,3,3.0,0.20291532535175605,9,True
15,9,Emmitt Smith,Athlete,Eliminated Week 9,27.0,3,5.0,0.19148976912716836,9,True
15,9,Kelly Monaco,Actor/Actress,3rd Place,27.110999999999997,3,4.0,0.19227700484469115,11,False
15,9,Melissa Rycroft,TV Personality,1st Place,28.7777,3,2.0,0.20409759737077457,11,False
15,9,Shawn Johnson,Athlete,2nd Place,29.5,3,1.0,0.2092203033056099,11,False
15,10,Kelly Monaco,Actor/Actress,3rd Place,29.1109,3,2.0,0.3331212530739241,11,False
15,10,Melissa Rycroft,TV Personality,1st Place,29.333099999999998,3,1.0,0.33566392755094215,11,False
15,10,Shawn Johnson,Athlete,2nd Place,28.9443,3,3.0,0.3312148193751337,11,False
16,1,Alexandra Raisman,Athlete,Eliminated Week 10,21.0,3,2.0,0.09170305676855896,10,False
16,1,Andy Dick,Comedian,Eliminated Week 7,17.0,3,11.0,0.07423580786026202,7,False
16,1,D. L. Hughley,Comedian,Eliminated Week 5,12.0,3,12.0,0.05240174672489083,5,False
16,1,Dorothy Hamill,Athlete,Withdrew,21.0,3,2.0,0.09170305676855896,10,False
16,1,Ingo Rademacher,Actor/Actress,Eliminated Week 9,20.0,3,5.0,0.08733624454148471,9,False
16,1,Jacoby Jones,Athlete,3rd Place,20.0,3,5.0,0.08733624454148471,11,False
16,1,Kellie Pickler,Singer/Rapper,1st Place,21.0,3,2.0,0.09170305676855896,11,False
16,1,Lisa Vanderpump,TV Personality,Eliminated Week 4,18.0,3,8.0,0.07860262008733625,4,False
16,1,Sean Lowe,TV Personality,Eliminated Week 8,19.0,3,7.0,0.08296943231441048,8,False
16,1,Victor Ortiz,Athlete,Eliminated Week 6,18.0,3,8.0,0.07860262008733625,6,False
16,1,Wynonna Judd,Singer/Rapper,Eliminated Week 3,18.0,3,8.0,0.07860262008733625,3,False
16,1,Zendaya,Actor/Actress,2nd Place,24.0,3,1.0,0.10480349344978165,11,False
16,2,Alexandra Raisman,Athlete,Eliminated Week 10,24.0,3,3.0,0.09836065573770492,10,False
16,2,Andy Dick,Comedian,Eliminated Week 7,20.0,3,5.0,0.08196721311475409,7,False
16,2,D. L. Hughley,Comedian,Eliminated Week 5,16.0,3,11.0,0.06557377049180328,5,False
16,2,Dorothy Hamill,Athlete,Withdrew,15.0,3,12.0,0.06147540983606557,10,False
16,2,Ingo Rademacher,Actor/Actress,Eliminated Week 9,20.0,3,5.0,0.08196721311475409,9,False
16,2,Jacoby Jones,Athlete,3rd Place,23.0,3,4.0,0.0942622950819672,11,False
16,2,Kellie Pickler,Singer/Rapper,1st Place,26.0,3,1.0,0.10655737704918032,11,False
16,2,Lisa Vanderpump,TV Personality,Eliminated Week 4,18.0,3,8.0,0.07377049180327869,4,False
16,2,Sean Lowe,TV Personality,Eliminated Week 8,20.0,3,5.0,0.08196721311475409,8,False
16,2,Victor Ortiz,Athlete,Eliminated Week 6,18.0,3,8.0,0.07377049180327869,6,False
16,2,Wynonna Judd,Singer/Rapper,Eliminated Week 3,18.0,3,8.0,0.07377049180327869,3,False
16,2,Zendaya,Actor/Actress,2nd Place,26.0,3,1.0,0.10655737704918032,11,False
16,3,Alexandra Raisman,Athlete,Eliminated Week 10,23.0,3,4.0,0.09787250701703322,10,False
16,3,Andy Dick,Comedian,Eliminated Week 7,18.0,3,9.0,0.07659587505680861,7,False
16,3,D. L. Hughley,Comedian,Eliminated Week 5,16.0,3,10.0,0.06808522227271877,5,False
16,3,Ingo Rademacher,Actor/Actress,Eliminated Week 9,21.0,3,6.0,0.08936185423294338,9,False
16,3,Jacoby Jones,Athlete,3rd Place,25.9998,3,1.0,0.11063763512788959,11,False
16,3,Kellie Pickler,Singer/Rapper,1st Place,25.0,3,3.0,0.10638315980112308,11,False
16,3,Lisa Vanderpump,TV Personality,Eliminated Week 4,21.0,3,6.0,0.08936185423294338,4,False
16,3,Sean Lowe,TV Personality,Eliminated Week 8,21.0,3,6.0,0.08936185423294338,8,False
16,3,Victor Ortiz,Athlete,Eliminated Week 6,23.0,3,4.0,0.09787250701703322,6,False
16,3,Wynonna Judd,Singer/Rapper,Eliminated Week 3,15.0,3,11.0,0.06382989588067384,3,True
16,3,Zendaya,Actor/Actress,2nd Place,25.9998,3,1.0,0.11063763512788959,11,False
16,4,Alexandra Raisman,Athlete,Eliminated Week 10,27.0,3,1.0,0.12053571428571429,10,False
16,4,Andy Dick,Comedian,Eliminated Week 7,21.0,3,6.0,0.09375,7,False
