season,week,celebrity_name,celebrity_industry,results,total_judge_score,num_judges,judge_rank,judge_percent,eliminated_week_num,is_eliminated,f_placement,rule_type,predicted_fan_vote,harmonized_fan_percent
9,8,Donny Osmond,Singer/Rapper,1st Place,25.0,3,4.0,0.1908396946564885,11,False,1.0,Percentage,19.08396946564885,0.19083969465648853
9,8,Joanna Krupa,Model,Eliminated Week 9,26.0,3,2.0,0.1984732824427481,9,False,,Percentage,19.84732824427481,0.19847328244274814
9,8,Kelly Osbourne,TV Personality,3rd Place,25.5,3,3.0,0.1946564885496183,11,False,3.0,Percentage,19.46564885496183,0.19465648854961837
9,8,Mya,Singer/Rapper,2nd Place,29.5,3,1.0,0.2251908396946564,11,False,2.0,Percentage,22.51908396946564,0.22519083969465647
9,9,Donny Osmond,Singer/Rapper,1st Place,24.6666,3,4.0,0.2312501699224591,11,False,1.0,Percentage,25.312586982215525,0.25312586982215524
9,9,Joanna Krupa,Model,Eliminated Week 9,27.0,3,2.0,0.2531258701201785,9,True,,Percentage,23.125016962443592,0.23125016962443593
9,9,Kelly Osbourne,TV Personality,3rd Place,25.9998,3,3.0,0.2437489628870599,11,False,3.0,Percentage,24.374896318508316,0.24374896318508316
9,9,Mya,Singer/Rapper,2nd Place,28.9999,3,1.0,0.2718749970703024,11,False,2.0,Percentage,27.18749973683256,0.2718749973683256
9,10,Donny Osmond,Singer/Rapper,1st Place,28.9998,3,1.0,0.3512776905634048,11,False,1,Percentage,35.12776905634048,0.35127769056340485
9,10,Kelly Osbourne,TV Personality,3rd Place,25.2222,3,3.0,0.305519216233502,11,False,3,Percentage,30.5519216233502,0.305519216233502
9,10,Mya,Singer/Rapper,2nd Place,28.3332,3,2.0,0.3432030932030931,11,False,2,Percentage,34.32030932030931,0.3432030932030931
10,1,Aiden Turner,Actor/Actress,Eliminated Week 4,15.0,3,10.0,0.0717703349282296,4,False,,Percentage,7.177033492822959,0.07177033492822961
10,1,Buzz Aldrin,Astronaut,Eliminated Week 3,14.0,3,11.0,0.0669856459330143,3,False,,Percentage,6.69856459330143,0.06698564593301433
10,1,Chad Ochocinco,Athlete,Eliminated Week 9,18.0,3,6.0,0.0861244019138756,9,False,,Percentage,8.61244019138756,0.08612440191387562
10,1,Erin Andrews,Sports Broadcaster,3rd Place,21.0,3,3.0,0.1004784688995215,11,False,3.0,Percentage,10.047846889952153,0.10047846889952156
10,1,Evan Lysacek,Athlete,2nd Place,23.0,3,2.0,0.1100478468899521,11,False,2.0,Percentage,11.00478468899521,0.11004784688995213
10,1,Jake Pavelka,TV Personality,Eliminated Week 6,20.0,3,5.0,0.0956937799043062,6,False,,Percentage,9.56937799043062,0.09569377990430623
10,1,Kate Gosselin,TV Personality,Eliminated Week 5,16.0,3,9.0,0.0765550239234449,5,False,,Percentage,7.65550239234449,0.07655502392344492
10,1,Nicole Scherzinger,Singer/Rapper,1st Place,25.0,3,1.0,0.1196172248803827,11,False,1.0,Percentage,11.961722488038273,0.11961722488038276
10,1,Niecy Nash,Actor/Actress,Eliminated Week 8,18.0,3,6.0,0.0861244019138756,8,False,,Percentage,8.61244019138756,0.08612440191387562
10,1,Pamela Anderson,Model,Eliminated Week 7,21.0,3,3.0,0.1004784688995215,7,False,,Percentage,10.047846889952153,0.10047846889952156
10,1,Shannen Doherty,Actor/Actress,Eliminated Week 2,18.0,3,6.0,0.0861244019138756,2,False,,Percentage,8.61244019138756,0.08612440191387562
10,2,Aiden Turner,Actor/Actress,Eliminated Week 4,19.0,3,8.0,0.0863636363636363,4,False,,Percentage,8.6363635930148,0.086363635930148
10,2,Buzz Aldrin,Astronaut,Eliminated Week 3,12.0,3,11.0,0.0545454545454545,3,False,,Percentage,8.787878784266418,0.08787878784266417
10,2,Chad Ochocinco,Athlete,Eliminated Week 9,16.0,3,9.0,0.0727272727272727,9,False,,Percentage,7.27272722937844,0.07272727229378441
10,2,Erin Andrews,Sports Broadcaster,3rd Place,23.0,3,3.0,0.1045454545454545,11,False,3.0,Percentage,10.45454541119662,0.1045454541119662
10,2,Evan Lysacek,Athlete,2nd Place,24.0,3,2.0,0.109090909090909,11,False,2.0,Percentage,10.909090984951362,0.10909090984951363
10,2,Jake Pavelka,TV Personality,Eliminated Week 6,20.0,3,6.0,0.0909090909090909,6,False,,Percentage,9.090909166769553,0.09090909166769552
10,2,Kate Gosselin,TV Personality,Eliminated Week 5,15.0,3,10.0,0.0681818181818181,5,False,,Percentage,7.4242424206300255,0.07424242420630026
10,2,Nicole Scherzinger,Singer/Rapper,1st Place,28.0,3,1.0,0.1272727272727272,11,False,1.0,Percentage,12.72727280313318,0.1272727280313318
10,2,Niecy Nash,Actor/Actress,Eliminated Week 8,21.0,3,5.0,0.0954545454545454,8,False,,Percentage,9.545454502105711,0.09545454502105712
10,2,Pamela Anderson,Model,Eliminated Week 7,22.0,3,4.0,0.1,7,False,,Percentage,9.99999995665117,0.09999999956651169
10,2,Shannen Doherty,Actor/Actress,Eliminated Week 2,20.0,3,6.0,0.0909090909090909,2,True,,Percentage,5.151515147902711,0.05151515147902711
10,3,Aiden Turner,Actor/Actress,Eliminated Week 4,20.0,3,7.0,0.0985221674876847,4,False,,Percentage,9.85221674876847,0.09852216748768473
10,3,Buzz Aldrin,Astronaut,Eliminated Week 3,13.0,3,10.0,0.064039408866995,3,True,,Percentage,6.4039408866995,0.06403940886699502
10,3,Chad Ochocinco,Athlete,Eliminated Week 9,20.0,3,7.0,0.0985221674876847,9,False,,Percentage,9.85221674876847,0.09852216748768473
10,3,Erin Andrews,Sports Broadcaster,3rd Place,23.0,3,2.0,0.1133004926108374,11,False,3.0,Percentage,11.33004926108374,0.11330049261083745
10,3,Evan Lysacek,Athlete,2nd Place,26.0,3,1.0,0.1280788177339901,11,False,2.0,Percentage,12.80788177339901,0.12807881773399016
10,3,Jake Pavelka,TV Personality,Eliminated Week 6,21.0,3,4.0,0.1034482758620689,6,False,,Percentage,10.34482758620689,0.10344827586206894
10,3,Kate Gosselin,TV Personality,Eliminated Week 5,15.0,3,9.0,0.0738916256157635,5,False,,Percentage,7.38916256157635,0.07389162561576353
10,3,Nicole Scherzinger,Singer/Rapper,1st Place,23.0,3,2.0,0.1133004926108374,11,False,1.0,Percentage,11.33004926108374,0.11330049261083745
10,3,Niecy Nash,Actor/Actress,Eliminated Week 8,21.0,3,4.0,0.1034482758620689,8,False,,Percentage,10.34482758620689,0.10344827586206894
10,3,Pamela Anderson,Model,Eliminated Week 7,21.0,3,4.0,0.1034482758620689,7,False,,Percentage,10.34482758620689,0.10344827586206894
10,4,Aiden Turner,Actor/Actress,Eliminated Week 4,16.5,3,8.0,0.0889487870619946,4,True,,Percentage,8.625336927223726,0.08625336927223726
10,4,Chad Ochocinco,Athlete,Eliminated Week 9,22.0,3,4.0,0.1185983827493261,9,False,,Percentage,11.859838274932615,0.11859838274932616
10,4,Erin Andrews,Sports Broadcaster,3rd Place,19.5,3,5.0,0.105121293800539,11,False,3.0,Percentage,10.512129380053905,0.10512129380053904
10,4,Evan Lysacek,Athlete,2nd Place,26.0,3,1.0,0.1401617250673854,11,False,2.0,Percentage,14.016172506738544,0.14016172506738545
10,4,Jake Pavelka,TV Personality,Eliminated Week 6,19.0,3,6.0,0.1024258760107816,6,False,,Percentage,10.242587601078164,0.10242587601078164
10,4,Kate Gosselin,TV Personality,Eliminated Week 5,16.0,3,9.0,0.0862533692722372,5,False,,Percentage,8.894878706199465,0.08894878706199466
10,4,Nicole Scherzinger,Singer/Rapper,1st Place,25.0,3,2.0,0.1347708894878706,11,False,1.0,Percentage,13.477088948787069,0.1347708894878707
10,4,Niecy Nash,Actor/Actress,Eliminated Week 8,18.0,3,7.0,0.0970350404312668,8,False,,Percentage,9.703504043126683,0.09703504043126683
10,4,Pamela Anderson,Model,Eliminated Week 7,23.5,3,3.0,0.1266846361185983,7,False,,Percentage,12.668463611859837,0.12668463611859837
10,5,Chad Ochocinco,Athlete,Eliminated Week 9,18.0,3,6.0,0.1040462427745664,9,False,,Percentage,10.40462427745664,0.10404624277456644
10,5,Erin Andrews,Sports Broadcaster,3rd Place,22.0,3,4.0,0.1271676300578034,11,False,3.0,Percentage,12.71676300578034,0.12716763005780343
10,5,Evan Lysacek,Athlete,2nd Place,27.0,3,2.0,0.1560693641618497,11,False,2.0,Percentage,15.606936416184968,0.15606936416184972
10,5,Jake Pavelka,TV Personality,Eliminated Week 6,23.0,3,3.0,0.1329479768786127,6,False,,Percentage,13.294797687861273,0.13294797687861276
10,5,Kate Gosselin,TV Personality,Eliminated Week 5,15.0,3,8.0,0.0867052023121387,5,True,,Percentage,8.67052023121387,0.08670520231213871
10,5,Nicole Scherzinger,Singer/Rapper,1st Place,29.0,3,1.0,0.1676300578034682,11,False,1.0,Percentage,16.76300578034682,0.16763005780346824
10,5,Niecy Nash,Actor/Actress,Eliminated Week 8,18.0,3,6.0,0.1040462427745664,8,False,,Percentage,10.40462427745664,0.10404624277456644
10,5,Pamela Anderson,Model,Eliminated Week 7,21.0,3,5.0,0.1213872832369942,7,False,,Percentage,12.13872832369942,0.12138728323699423
10,6,Chad Ochocinco,Athlete,Eliminated Week 9,30.9999,3,3.0,0.1483253771663349,9,False,,Percentage,14.83253771663349,0.14832537716633495
10,6,Erin Andrews,Sports Broadcaster,3rd Place,34.0,3,2.0,0.1626799706984664,11,False,3.0,Percentage,16.26799706984664,0.16267997069846646
10,6,Evan Lysacek,Athlete,2nd Place,27.0,3,5.0,0.1291870355546645,11,False,2.0,Percentage,12.918703555466449,0.12918703555466451
10,6,Jake Pavelka,TV Personality,Eliminated Week 6,24.9999,3,7.0,0.1196171470430762,6,True,,Percentage,11.96171470430762,0.11961714704307624
10,6,Nicole Scherzinger,Singer/Rapper,1st Place,35.9999,3,1.0,0.1722489022690506,11,False,1.0,Percentage,17.22489022690506,0.17224890226905065
10,6,Niecy Nash,Actor/Actress,Eliminated Week 8,25.9998,3,6.0,0.1244013735931173,8,False,,Percentage,12.44013735931173,0.12440137359311734
10,6,Pamela Anderson,Model,Eliminated Week 7,29.9998,3,4.0,0.1435401936752898,7,False,,Percentage,14.35401936752898,0.14354019367528983
10,7,Chad Ochocinco,Athlete,Eliminated Week 9,26.0,3,3.0,0.1672025723472668,9,False,,Percentage,16.720257234726684,0.16720257234726685
10,7,Erin Andrews,Sports Broadcaster,3rd Place,25.5,3,4.0,0.1639871382636656,11,False,3.0,Percentage,16.398713826366563,0.16398713826366562
10,7,Evan Lysacek,Athlete,2nd Place,27.0,3,1.0,0.1736334405144694,11,False,2.0,Percentage,17.363344051446944,0.17363344051446944
10,7,Nicole Scherzinger,Singer/Rapper,1st Place,27.0,3,1.0,0.1736334405144694,11,False,1.0,Percentage,17.363344051446944,0.17363344051446944
10,7,Niecy Nash,Actor/Actress,Eliminated Week 8,24.5,3,6.0,0.157556270096463,8,False,,Percentage,16.398713826366563,0.16398713826366562
10,7,Pamela Anderson,Model,Eliminated Week 7,25.5,3,4.0,0.1639871382636656,7,True,,Percentage,15.755627009646304,0.15755627009646303
10,8,Chad Ochocinco,Athlete,Eliminated Week 9,22.5,3,4.0,0.1778656126482213,9,False,,Percentage,17.78656126482213,0.17786561264822132
10,8,Erin Andrews,Sports Broadcaster,3rd Place,26.5,3,2.0,0.2094861660079051,11,False,3.0,Percentage,20.94861660079051,0.20948616600790512
10,8,Evan Lysacek,Athlete,2nd Place,26.5,3,2.0,0.2094861660079051,11,False,2.0,Percentage,20.94861660079051,0.20948616600790512
10,8,Nicole Scherzinger,Singer/Rapper,1st Place,29.5,3,1.0,0.233201581027668,11,False,1.0,Percentage,23.3201581027668,0.23320158102766803
10,8,Niecy Nash,Actor/Actress,Eliminated Week 8,21.5,3,5.0,0.1699604743083003,8,True,,Percentage,16.996047430830032,0.16996047430830036
10,9,Chad Ochocinco,Athlete,Eliminated Week 9,26.0,3,4.0,0.2300884955752212,9,True,,Percentage,23.00884955752212,0.23008849557522118
10,9,Erin Andrews,Sports Broadcaster,3rd Place,28.0,3,3.0,0.247787610619469,11,False,3.0,Percentage,24.7787610619469,0.247787610619469
10,9,Evan Lysacek,Athlete,2nd Place,29.5,3,1.0,0.2610619469026549,11,False,2.0,Percentage,26.10619469026549,0.2610619469026549
10,9,Nicole Scherzinger,Singer/Rapper,1st Place,29.5,3,1.0,0.2610619469026549,11,False,1.0,Percentage,26.10619469026549,0.2610619469026549
10,10,Erin Andrews,Sports Broadcaster,3rd Place,26.9998,3,2.0,0.3266123276502367,11,False,3,Percentage,32.526836845046695,0.32526836845046697
10,10,Evan Lysacek,Athlete,2nd Place,26.8887,3,3.0,0.325268368450467,11,False,2,Percentage,32.66123276502368,0.3266123276502368
10,10,Nicole Scherzinger,Singer/Rapper,1st Place,28.7777,3,1.0,0.3481193038992962,11,False,1,Percentage,34.81193038992962,0.34811930389929624
11,1,Audrina Patridge,TV Personality,Eliminated Week 6,19.0,3,5.0,0.0837004405286343,6,False,,Percentage,8.370044052863431,0.08370044052863433
11,1,Brandy,Singer/Rapper,Eliminated Week 9,23.0,3,2.0,0.1013215859030837,9,False,,Percentage,10.13215859030837,0.10132158590308372
11,1,Bristol Palin,TV Personality,3rd Place,18.0,3,7.0,0.079295154185022,11,False,3.0,Percentage,7.9295154185022,0.07929515418502203
11,1,David Hasselhoff,Actor/Actress,Eliminated Week 1,15.0,3,10.0,0.066079295154185,1,True,,Percentage,6.607929515418499,0.06607929515418501
11,1,Florence Henderson,Actor/Actress,Eliminated Week 5,18.0,3,7.0,0.079295154185022,5,False,,Percentage,7.9295154185022,0.07929515418502203
11,1,Jennifer Grey,Actor/Actress,1st Place,24.0,3,1.0,0.105726872246696,11,False,1.0,Percentage,10.5726872246696,0.10572687224669604
11,1,Kurt Warner,Athlete,Eliminated Week 8,19.0,3,5.0,0.0837004405286343,8,False,,Percentage,8.370044052863431,0.08370044052863433
11,1,Kyle Massey,Actor/Actress,2nd Place,23.0,3,2.0,0.1013215859030837,11,False,2.0,Percentage,10.13215859030837,0.10132158590308372
11,1,Margaret Cho,Comedian,Eliminated Week 3,15.0,3,10.0,0.066079295154185,3,False,,Percentage,6.607929515418499,0.06607929515418501
11,1,Michael Bolton,Singer/Rapper,Eliminated Week 2,16.0,3,9.0,0.0704845814977973,2,False,,Percentage,7.048458149779729,0.07048458149779731
11,1,Rick Fox,Athlete,Eliminated Week 7,22.0,3,4.0,0.0969162995594713,7,False,,Percentage,9.69162995594713,0.09691629955947133
11,1,The Situation,TV Personality,Eliminated Week 4,15.0,3,10.0,0.066079295154185,4,False,,Percentage,6.607929515418499,0.06607929515418501
11,2,Audrina Patridge,TV Personality,Eliminated Week 6,23.0,3,2.0,0.1040723981900452,6,False,,Percentage,10.40723981900452,0.10407239819004525
11,2,Brandy,Singer/Rapper,Eliminated Week 9,21.0,3,5.0,0.0950226244343891,9,False,,Percentage,9.502262443438909,0.09502262443438914
11,2,Bristol Palin,TV Personality,3rd Place,22.0,3,3.0,0.0995475113122171,11,False,3.0,Percentage,9.95475113122171,0.09954751131221716
11,2,Florence Henderson,Actor/Actress,Eliminated Week 5,19.0,3,8.0,0.085972850678733,5,False,,Percentage,8.597285067873301,0.08597285067873306
11,2,Jennifer Grey,Actor/Actress,1st Place,24.0,3,1.0,0.1085972850678733,11,False,1.0,Percentage,10.85972850678733,0.10859728506787338
11,2,Kurt Warner,Athlete,Eliminated Week 8,21.0,3,5.0,0.0950226244343891,8,False,,Percentage,9.502262443438909,0.09502262443438914
11,2,Kyle Massey,Actor/Actress,2nd Place,22.0,3,3.0,0.0995475113122171,11,False,2.0,Percentage,9.95475113122171,0.09954751131221716
11,2,Margaret Cho,Comedian,Eliminated Week 3,18.0,3,9.0,0.0814479638009049,3,False,,Percentage,8.14479638009049,0.08144796380090495
11,2,Michael Bolton,Singer/Rapper,Eliminated Week 2,12.0,3,11.0,0.0542986425339366,2,True,,Percentage,5.42986425339366,0.05429864253393663
11,2,Rick Fox,Athlete,Eliminated Week 7,21.0,3,5.0,0.0950226244343891,7,False,,Percentage,9.502262443438909,0.09502262443438914
11,2,The Situation,TV Personality,Eliminated Week 4,18.0,3,9.0,0.0814479638009049,4,False,,Percentage,8.14479638009049,0.08144796380090495
11,3,Audrina Patridge,TV Personality,Eliminated Week 6,26.0,3,1.0,0.1176470588235294,6,False,,Percentage,11.76470588235294,0.11764705882352944
11,3,Brandy,Singer/Rapper,Eliminated Week 9,24.0,3,2.0,0.1085972850678733,9,False,,Percentage,10.85972850678733,0.10859728506787333
11,3,Bristol Palin,TV Personality,3rd Place,19.0,3,9.0,0.085972850678733,11,False,3.0,Percentage,8.597285067873301,0.08597285067873303
11,3,Florence Henderson,Actor/Actress,Eliminated Week 5,20.0,3,7.0,0.090497737556561,5,False,,Percentage,9.0497737556561,0.09049773755656101
11,3,Jennifer Grey,Actor/Actress,1st Place,24.0,3,2.0,0.1085972850678733,11,False,1.0,Percentage,10.85972850678733,0.10859728506787333
11,3,Kurt Warner,Athlete,Eliminated Week 8,23.0,3,5.0,0.1040723981900452,8,False,,Percentage,10.40723981900452,0.10407239819004523
11,3,Kyle Massey,Actor/Actress,2nd Place,23.0,3,5.0,0.1040723981900452,11,False,2.0,Percentage,10.40723981900452,0.10407239819004523
11,3,Margaret Cho,Comedian,Eliminated Week 3,18.0,3,10.0,0.0814479638009049,3,True,,Percentage,8.14479638009049,0.08144796380090492
11,3,Rick Fox,Athlete,Eliminated Week 7,24.0,3,2.0,0.1085972850678733,7,False,,Percentage,10.85972850678733,0.10859728506787333
11,3,The Situation,TV Personality,Eliminated Week 4,20.0,3,7.0,0.090497737556561,4,False,,Percentage,9.0497737556561,0.09049773755656101
11,4,Audrina Patridge,TV Personality,Eliminated Week 6,23.0,3,3.0,0.1284916201117318,6,False,,Percentage,12.84916201117318,0.12849162011173182
11,4,Brandy,Singer/Rapper,Eliminated Week 9,24.0,3,2.0,0.1340782122905028,9,False,,Percentage,13.40782122905028,0.13407821229050282
11,4,Bristol Palin,TV Personality,3rd Place,16.0,3,8.0,0.0893854748603352,11,False,3.0,Percentage,8.938547486033519,0.08938547486033521
11,4,Florence Henderson,Actor/Actress,Eliminated Week 5,17.5,3,6.0,0.0977653631284916,5,False,,Percentage,9.77653631284916,0.09776536312849163
11,4,Jennifer Grey,Actor/Actress,1st Place,28.0,3,1.0,0.1564245810055866,11,False,1.0,Percentage,15.64245810055866,0.15642458100558665
11,4,Kurt Warner,Athlete,Eliminated Week 8,17.0,3,7.0,0.0949720670391061,8,False,,Percentage,9.49720670391061,0.09497206703910613
11,4,Kyle Massey,Actor/Actress,2nd Place,20.0,3,4.0,0.1117318435754189,11,False,2.0,Percentage,11.17318435754189,0.11173184357541893
11,4,Rick Fox,Athlete,Eliminated Week 7,19.5,3,5.0,0.1089385474860335,7,False,,Percentage,10.893854748603353,0.10893854748603356
11,4,The Situation,TV Personality,Eliminated Week 4,14.0,3,9.0,0.0782122905027933,4,True,,Percentage,7.82122905027933,0.07821229050279332
11,5,Audrina Patridge,TV Personality,Eliminated Week 6,23.0,3,5.0,0.1263736263736263,6,False,,Percentage,12.63736263736264,0.1263736263736264
11,5,Brandy,Singer/Rapper,Eliminated Week 9,27.0,3,1.0,0.1483516483516483,9,False,,Percentage,14.835164835164838,0.14835164835164838
11,5,Bristol Palin,TV Personality,3rd Place,18.0,3,8.0,0.0989010989010989,11,False,3.0,Percentage,11.538461538461531,0.11538461538461531
11,5,Florence Henderson,Actor/Actress,Eliminated Week 5,21.0,3,6.0,0.1153846153846153,5,True,,Percentage,9.8901098901099,0.098901098901099
11,5,Jennifer Grey,Actor/Actress,1st Place,25.0,3,2.0,0.1373626373626373,11,False,1.0,Percentage,13.736263736263735,0.13736263736263735
11,5,Kurt Warner,Athlete,Eliminated Week 8,24.0,3,3.0,0.1318681318681318,8,False,,Percentage,13.186813186813186,0.13186813186813187
11,5,Kyle Massey,Actor/Actress,2nd Place,20.0,3,7.0,0.1098901098901098,11,False,2.0,Percentage,10.989010989010987,0.10989010989010987
11,5,Rick Fox,Athlete,Eliminated Week 7,24.0,3,3.0,0.1318681318681318,7,False,,Percentage,13.186813186813186,0.13186813186813187
11,6,Audrina Patridge,TV Personality,Eliminated Week 6,31.9998,3,2.0,0.1545889285615941,6,True,,Percentage,10.628006954612903,0.10628006954612902
11,6,Brandy,Singer/Rapper,Eliminated Week 9,35.9999,3,1.0,0.1739131484985698,9,False,,Percentage,17.391314849856983,0.17391314849856981
11,6,Bristol Palin,TV Personality,3rd Place,27.9998,3,6.0,0.1352651917180396,11,False,3.0,Percentage,13.526519171803963,0.1352651917180396
11,6,Jennifer Grey,Actor/Actress,1st Place,29.0,3,5.0,0.1400970921157704,11,False,1.0,Percentage,14.009709211577048,0.14009709211577046
11,6,Kurt Warner,Athlete,Eliminated Week 8,21.9999,3,7.0,0.1062800695461289,8,False,,Percentage,15.458892856159402,0.154588928561594
11,6,Kyle Massey,Actor/Actress,2nd Place,29.9999,3,4.0,0.1449275432332379,11,False,2.0,Percentage,14.492754323323796,0.14492754323323795
11,6,Rick Fox,Athlete,Eliminated Week 7,30.0,3,3.0,0.144928026326659,7,False,,Percentage,14.492802632665908,0.14492802632665905
11,7,Brandy,Singer/Rapper,Eliminated Week 9,36.5,4,1.0,0.1750599520383693,9,False,,Percentage,17.50599520383693,0.17505995203836933
11,7,Bristol Palin,TV Personality,3rd Place,32.5,4,6.0,0.1558752997601918,11,False,3.0,Percentage,16.546762589928054,0.16546762589928055
11,7,Jennifer Grey,Actor/Actress,1st Place,36.5,4,1.0,0.1750599520383693,11,False,1.0,Percentage,17.50599520383693,0.17505995203836933
11,7,Kurt Warner,Athlete,Eliminated Week 8,35.0,4,3.0,0.1678657074340527,8,False,,Percentage,16.786570743405274,0.16786570743405274
11,7,Kyle Massey,Actor/Actress,2nd Place,33.5,4,5.0,0.1606714628297362,11,False,2.0,Percentage,16.067146282973624,0.16067146282973624
11,7,Rick Fox,Athlete,Eliminated Week 7,34.5,4,4.0,0.1654676258992805,7,True,,Percentage,15.587529976019182,0.15587529976019182
11,8,Brandy,Singer/Rapper,Eliminated Week 9,28.5,3,1.0,0.2150943396226415,9,False,,Percentage,21.50943396226415,0.21509433962264152
