season,week,celebrity_name,results,total_judge_score,judge_rank,judge_percent,eliminated_week_num,is_eliminated,estimated_fan_metric,estimated_fan_support,scoring_method
13,7,Rob Kardashian,2nd Place,25.5,2,0.174061433,11,FALSE,0.166666667,0.166666667,percent
13,8,Hope Solo,Eliminated Week 9,26,2,0.200772201,9,FALSE,0.2,0.2,percent
13,8,J.R. Martinez,1st Place,30,1,0.231660232,11,FALSE,0.2,0.2,percent
13,8,Nancy Grace,Eliminated Week 8,22,5,0.16988417,8,TRUE,0.2,0.2,percent
13,8,Ricki Lake,3rd Place,26,2,0.200772201,11,FALSE,0.2,0.2,percent
13,8,Rob Kardashian,2nd Place,25.5,4,0.196911197,11,FALSE,0.2,0.2,percent
13,9,Hope Solo,Eliminated Week 9,24.4998,4,0.206750239,9,TRUE,0.25,0.25,percent
13,9,J.R. Martinez,1st Place,28,3,0.236287917,11,FALSE,0.25,0.25,percent
13,9,Ricki Lake,3rd Place,33.4999,1,0.282700771,11,FALSE,0.25,0.25,percent
13,9,Rob Kardashian,2nd Place,32.4998,2,0.274261073,11,FALSE,0.25,0.25,percent
13,10,J.R. Martinez,1st Place,28.1665,2,0.333332939,11,FALSE,0.333333333,0.333333333,percent
13,10,Ricki Lake,3rd Place,27.9999,3,0.331361332,11,FALSE,0.333333333,0.333333333,percent
13,10,Rob Kardashian,2nd Place,28.3332,1,0.335305729,11,FALSE,0.333333333,0.333333333,percent
14,1,Donald Driver,1st Place,21,8,0.077777778,11,FALSE,0.083333333,0.083333333,percent
14,1,Gavin DeGraw,Eliminated Week 5,20,10,0.074074074,5,FALSE,0.083333333,0.083333333,percent
14,1,Gladys Knight,Eliminated Week 6,23,4,0.085185185,6,FALSE,0.083333333,0.083333333,percent
14,1,Jack Wagner,Eliminated Week 3,23,4,0.085185185,3,FALSE,0.083333333,0.083333333,percent
14,1,Jaleel White,Eliminated Week 7,26,1,0.096296296,7,FALSE,0.083333333,0.083333333,percent
14,1,Katherine Jenkins,2nd Place,26,1,0.096296296,11,FALSE,0.083333333,0.083333333,percent
14,1,Maria Menounos,Eliminated Week 9,21,8,0.077777778,9,FALSE,0.083333333,0.083333333,percent
14,1,Martina Navratilova,Eliminated Week 2,20,10,0.074074074,2,FALSE,0.083333333,0.083333333,percent
14,1,Melissa Gilbert,Eliminated Week 8,20,10,0.074074074,8,FALSE,0.083333333,0.083333333,percent
14,1,Roshon Fegan,Eliminated Week 8,23,4,0.085185185,8,FALSE,0.083333333,0.083333333,percent
14,1,Sherri Sheperd,Eliminated Week 4,23,4,0.085185185,4,FALSE,0.083333333,0.083333333,percent
14,1,William Levy,3rd Place,24,3,0.088888889,11,FALSE,0.083333333,0.083333333,percent
14,2,Donald Driver,1st Place,24,5,0.089219331,11,FALSE,0.083333333,0.083333333,percent
14,2,Gavin DeGraw,Eliminated Week 5,21,8,0.078066914,5,FALSE,0.083333333,0.083333333,percent
14,2,Gladys Knight,Eliminated Week 6,19,11,0.07063197,6,FALSE,0.083333333,0.083333333,percent
14,2,Jack Wagner,Eliminated Week 3,21,8,0.078066914,3,FALSE,0.083333333,0.083333333,percent
14,2,Jaleel White,Eliminated Week 7,22,7,0.081784387,7,FALSE,0.083333333,0.083333333,percent
14,2,Katherine Jenkins,2nd Place,26,1,0.096654275,11,FALSE,0.083333333,0.083333333,percent
14,2,Maria Menounos,Eliminated Week 9,25,3,0.092936803,9,FALSE,0.083333333,0.083333333,percent
14,2,Martina Navratilova,Eliminated Week 2,17,12,0.063197026,2,TRUE,0.083333333,0.083333333,percent
14,2,Melissa Gilbert,Eliminated Week 8,20,10,0.074349442,8,FALSE,0.083333333,0.083333333,percent
14,2,Roshon Fegan,Eliminated Week 8,26,1,0.096654275,8,FALSE,0.083333333,0.083333333,percent
14,2,Sherri Sheperd,Eliminated Week 4,23,6,0.085501859,4,FALSE,0.083333333,0.083333333,percent
14,2,William Levy,3rd Place,25,3,0.092936803,11,FALSE,0.083333333,0.083333333,percent
14,3,Donald Driver,1st Place,26,4,0.092857143,11,FALSE,0.090909091,0.090909091,percent
14,3,Gavin DeGraw,Eliminated Week 5,24,7,0.085714286,5,FALSE,0.090909091,0.090909091,percent
14,3,Gladys Knight,Eliminated Week 6,24,7,0.085714286,6,FALSE,0.090909091,0.090909091,percent
14,3,Jack Wagner,Eliminated Week 3,24,7,0.085714286,3,TRUE,0.090909091,0.090909091,percent
14,3,Jaleel White,Eliminated Week 7,25,5,0.089285714,7,FALSE,0.090909091,0.090909091,percent
14,3,Katherine Jenkins,2nd Place,29,1,0.103571429,11,FALSE,0.090909091,0.090909091,percent
14,3,Maria Menounos,Eliminated Week 9,27,3,0.096428571,9,FALSE,0.090909091,0.090909091,percent
14,3,Melissa Gilbert,Eliminated Week 8,24,7,0.085714286,8,FALSE,0.090909091,0.090909091,percent
14,3,Roshon Fegan,Eliminated Week 8,25,5,0.089285714,8,FALSE,0.090909091,0.090909091,percent
14,3,Sherri Sheperd,Eliminated Week 4,24,7,0.085714286,4,FALSE,0.090909091,0.090909091,percent
14,3,William Levy,3rd Place,28,2,0.1,11,FALSE,0.090909091,0.090909091,percent
14,4,Donald Driver,1st Place,27,1,0.115879828,11,FALSE,0.1,0.1,percent
14,4,Gavin DeGraw,Eliminated Week 5,23,5,0.098712446,5,FALSE,0.1,0.1,percent
14,4,Gladys Knight,Eliminated Week 6,20,10,0.08583691,6,FALSE,0.102145923,0.102145923,percent
14,4,Jaleel White,Eliminated Week 7,22,6,0.094420601,7,FALSE,0.1,0.1,percent
14,4,Katherine Jenkins,2nd Place,24,4,0.103004292,11,FALSE,0.1,0.1,percent
14,4,Maria Menounos,Eliminated Week 9,26,2,0.111587983,9,FALSE,0.1,0.1,percent
14,4,Melissa Gilbert,Eliminated Week 8,22,6,0.094420601,8,FALSE,0.1,0.1,percent
14,4,Roshon Fegan,Eliminated Week 8,26,2,0.111587983,8,FALSE,0.1,0.1,percent
14,4,Sherri Sheperd,Eliminated Week 4,21,9,0.090128755,4,TRUE,0.097854077,0.097854077,percent
14,4,William Levy,3rd Place,22,6,0.094420601,11,FALSE,0.1,0.1,percent
14,5,Donald Driver,1st Place,27,3,0.120535714,11,FALSE,0.111111111,0.111111111,percent
14,5,Gavin DeGraw,Eliminated Week 5,19,9,0.084821429,5,TRUE,0.111111111,0.111111111,percent
14,5,Gladys Knight,Eliminated Week 6,22,7,0.098214286,6,FALSE,0.111111111,0.111111111,percent
14,5,Jaleel White,Eliminated Week 7,24,6,0.107142857,7,FALSE,0.111111111,0.111111111,percent
14,5,Katherine Jenkins,2nd Place,29,1,0.129464286,11,FALSE,0.111111111,0.111111111,percent
14,5,Maria Menounos,Eliminated Week 9,27,3,0.120535714,9,FALSE,0.111111111,0.111111111,percent
14,5,Melissa Gilbert,Eliminated Week 8,21,8,0.09375,8,FALSE,0.111111111,0.111111111,percent
14,5,Roshon Fegan,Eliminated Week 8,26,5,0.116071429,8,FALSE,0.111111111,0.111111111,percent
14,5,William Levy,3rd Place,29,1,0.129464286,11,FALSE,0.111111111,0.111111111,percent
14,6,Donald Driver,1st Place,33.9999,4,0.131782916,11,FALSE,0.125,0.125,percent
14,6,Gladys Knight,Eliminated Week 6,24,8,0.093023508,6,TRUE,0.125,0.125,percent
14,6,Jaleel White,Eliminated Week 7,36.9998,2,0.143410467,7,FALSE,0.125,0.125,percent
14,6,Katherine Jenkins,2nd Place,38.9999,1,0.151162813,11,FALSE,0.125,0.125,percent
14,6,Maria Menounos,Eliminated Week 9,29.9999,6,0.116278998,9,FALSE,0.125,0.125,percent
14,6,Melissa Gilbert,Eliminated Week 8,30,5,0.116279385,8,FALSE,0.125,0.125,percent
14,6,Roshon Fegan,Eliminated Week 8,27.9998,7,0.108526651,8,FALSE,0.125,0.125,percent
14,6,William Levy,3rd Place,36,3,0.139535262,11,FALSE,0.125,0.125,percent
14,7,Donald Driver,1st Place,26.5,3,0.144414169,11,FALSE,0.142857143,0.142857143,percent
14,7,Jaleel White,Eliminated Week 7,25.5,6,0.138964578,7,TRUE,0.137407552,0.137407552,percent
14,7,Katherine Jenkins,2nd Place,27,2,0.147138965,11,FALSE,0.142857143,0.142857143,percent
14,7,Maria Menounos,Eliminated Week 9,28.5,1,0.155313351,9,FALSE,0.142857143,0.142857143,percent
14,7,Melissa Gilbert,Eliminated Week 8,23.5,7,0.128065395,8,FALSE,0.148306734,0.148306734,percent
14,7,Roshon Fegan,Eliminated Week 8,26,5,0.141689373,8,FALSE,0.142857143,0.142857143,percent
14,7,William Levy,3rd Place,26.5,3,0.144414169,11,FALSE,0.142857143,0.142857143,percent
14,8,Donald Driver,1st Place,27.5,3,0.168195719,11,FALSE,0.166666667,0.166666667,percent
14,8,Katherine Jenkins,2nd Place,27.5,3,0.168195719,11,FALSE,0.166666667,0.166666667,percent
14,8,Maria Menounos,Eliminated Week 9,26.5,5,0.162079511,9,FALSE,0.171253823,0.171253823,percent
14,8,Melissa Gilbert,Eliminated Week 8,25.5,6,0.155963303,8,TRUE,0.166666667,0.166666667,percent
14,8,Roshon Fegan,Eliminated Week 8,28,2,0.171253823,8,TRUE,0.162079511,0.162079511,percent
14,8,William Levy,3rd Place,28.5,1,0.174311927,11,FALSE,0.166666667,0.166666667,percent
14,9,Donald Driver,1st Place,28.5,3,0.247826087,11,FALSE,0.251449275,0.251449275,percent
14,9,Katherine Jenkins,2nd Place,28,4,0.243478261,11,FALSE,0.255797101,0.255797101,percent
14,9,Maria Menounos,Eliminated Week 9,29.5,1,0.256521739,9,TRUE,0.242753623,0.242753623,percent
14,9,William Levy,3rd Place,29,2,0.252173913,11,FALSE,0.25,0.25,percent
14,10,Donald Driver,1st Place,29.6666,2,0.332089302,11,FALSE,0.333333333,0.333333333,percent
14,10,Katherine Jenkins,2nd Place,30,1,0.335821397,11,FALSE,0.333333333,0.333333333,percent
14,10,William Levy,3rd Place,29.6666,2,0.332089302,11,FALSE,0.333333333,0.333333333,percent
15,1,Apolo Anton Ohno,Eliminated Week 9,22,4,0.079566004,9,FALSE,0.076923077,0.076923077,percent
15,1,Bristol Palin,Eliminated Week 4,19.5,11,0.070524412,4,FALSE,0.076923077,0.076923077,percent
15,1,Drew Lachey,Eliminated Week 3,21.5,6,0.077757685,3,FALSE,0.076923077,0.076923077,percent
15,1,Emmitt Smith,Eliminated Week 9,24.5,1,0.088607595,9,FALSE,0.076923077,0.076923077,percent
15,1,Gilles Marini,Eliminated Week 8,24,2,0.086799277,8,FALSE,0.076923077,0.076923077,percent
15,1,Helio Castroneves,Eliminated Week 3,21.5,6,0.077757685,3,FALSE,0.076923077,0.076923077,percent
15,1,Joey Fatone,Eliminated Week 2,20.5,10,0.074141049,2,FALSE,0.076923077,0.076923077,percent
15,1,Kelly Monaco,3rd Place,21.5,6,0.077757685,11,FALSE,0.076923077,0.076923077,percent
15,1,Kirstie Alley,Eliminated Week 8,19,12,0.068716094,8,FALSE,0.076923077,0.076923077,percent
15,1,Melissa Rycroft,1st Place,21,9,0.075949367,11,FALSE,0.076923077,0.076923077,percent
15,1,Pamela Anderson,Eliminated Week 1,17,13,0.061482821,1,TRUE,0.076923077,0.076923077,percent
15,1,Sabrina Bryan,Eliminated Week 6,22.5,3,0.081374322,6,FALSE,0.076923077,0.076923077,percent
15,1,Shawn Johnson,2nd Place,22,4,0.079566004,11,FALSE,0.076923077,0.076923077,percent
15,2,Apolo Anton Ohno,Eliminated Week 9,24.5,4,0.088768116,9,FALSE,0.083333333,0.083333333,percent
15,2,Bristol Palin,Eliminated Week 4,18,12,0.065217391,4,FALSE,0.091485507,0.091485507,percent
15,2,Drew Lachey,Eliminated Week 3,22.5,7,0.081521739,3,FALSE,0.083333333,0.083333333,percent
15,2,Emmitt Smith,Eliminated Week 9,22.5,7,0.081521739,9,FALSE,0.083333333,0.083333333,percent
15,2,Gilles Marini,Eliminated Week 8,25.5,2,0.092391304,8,FALSE,0.083333333,0.083333333,percent
15,2,Helio Castroneves,Eliminated Week 3,23,6,0.083333333,3,FALSE,0.083333333,0.083333333,percent
15,2,Joey Fatone,Eliminated Week 2,22.5,7,0.081521739,2,TRUE,0.075181159,0.075181159,percent
15,2,Kelly Monaco,3rd Place,22,10,0.079710145,11,FALSE,0.083333333,0.083333333,percent
15,2,Kirstie Alley,Eliminated Week 8,21,11,0.076086957,8,FALSE,0.083333333,0.083333333,percent
15,2,Melissa Rycroft,1st Place,23.5,5,0.085144928,11,FALSE,0.083333333,0.083333333,percent
15,2,Sabrina Bryan,Eliminated Week 6,26,1,0.094202899,6,FALSE,0.083333333,0.083333333,percent
15,2,Shawn Johnson,2nd Place,25,3,0.09057971,11,FALSE,0.083333333,0.083333333,percent
15,3,Apolo Anton Ohno,Eliminated Week 9,25.5,4,0.091726619,9,FALSE,0.090909091,0.090909091,percent
15,3,Bristol Palin,Eliminated Week 4,22.5,11,0.080935252,4,FALSE,0.096304774,0.096304774,percent
15,3,Drew Lachey,Eliminated Week 3,24,9,0.086330935,3,TRUE,0.090909091,0.090909091,percent
15,3,Emmitt Smith,Eliminated Week 9,25,8,0.089928058,9,FALSE,0.090909091,0.090909091,percent
15,3,Gilles Marini,Eliminated Week 8,25.5,4,0.091726619,8,FALSE,0.090909091,0.090909091,percent
15,3,Helio Castroneves,Eliminated Week 3,25.5,4,0.091726619,3,TRUE,0.085513407,0.085513407,percent
15,3,Kelly Monaco,3rd Place,27,1,0.097122302,11,FALSE,0.090909091,0.090909091,percent
15,3,Kirstie Alley,Eliminated Week 8,24,9,0.086330935,8,FALSE,0.090909091,0.090909091,percent
15,3,Melissa Rycroft,1st Place,27,1,0.097122302,11,FALSE,0.090909091,0.090909091,percent
15,3,Sabrina Bryan,Eliminated Week 6,25.5,4,0.091726619,6,FALSE,0.090909091,0.090909091,percent
15,3,Shawn Johnson,2nd Place,26.5,3,0.095323741,11,FALSE,0.090909091,0.090909091,percent
15,4,Apolo Anton Ohno,Eliminated Week 9,34.5,7,0.107309487,9,FALSE,0.111111111,0.111111111,percent
15,4,Bristol Palin,Eliminated Week 4,32,8,0.099533437,4,TRUE,0.108000691,0.108000691,percent
15,4,Emmitt Smith,Eliminated Week 9,36,5,0.111975117,9,FALSE,0.111111111,0.111111111,percent
15,4,Gilles Marini,Eliminated Week 8,39.5,1,0.122861586,8,FALSE,0.111111111,0.111111111,percent
15,4,Kelly Monaco,3rd Place,37.5,3,0.116640747,11,FALSE,0.111111111,0.111111111,percent
15,4,Kirstie Alley,Eliminated Week 8,30,9,0.093312597,8,FALSE,0.114221531,0.114221531,percent
15,4,Melissa Rycroft,1st Place,37,4,0.115085537,11,FALSE,0.111111111,0.111111111,percent
15,4,Sabrina Bryan,Eliminated Week 6,35.5,6,0.110419907,6,FALSE,0.111111111,0.111111111,percent
15,4,Shawn Johnson,2nd Place,39.5,1,0.122861586,11,FALSE,0.111111111,0.111111111,percent
15,5,Apolo Anton Ohno,Eliminated Week 9,28.25,2,0.127109111,9,FALSE,0.125,0.125,percent
15,5,Emmitt Smith,Eliminated Week 9,28,6,0.125984252,9,FALSE,0.125,0.125,percent
15,5,Gilles Marini,Eliminated Week 8,28.25,2,0.127109111,8,FALSE,0.125,0.125,percent
15,5,Kelly Monaco,3rd Place,25.75,8,0.115860517,11,FALSE,0.125,0.125,percent
15,5,Kirstie Alley,Eliminated Week 8,26.25,7,0.118110236,8,FALSE,0.125,0.125,percent
15,5,Melissa Rycroft,1st Place,28.25,2,0.127109111,11,FALSE,0.125,0.125,percent
15,5,Sabrina Bryan,Eliminated Week 6,29.25,1,0.131608549,6,FALSE,0.125,0.125,percent
15,5,Shawn Johnson,2nd Place,28.25,2,0.127109111,11,FALSE,0.125,0.125,percent
15,6,Apolo Anton Ohno,Eliminated Week 9,30,1,0.132743363,9,FALSE,0.125,0.125,percent
15,6,Emmitt Smith,Eliminated Week 9,26.5,8,0.117256637,9,FALSE,0.130309735,0.130309735,percent
15,6,Gilles Marini,Eliminated Week 8,27.5,5,0.121681416,8,FALSE,0.125884956,0.125884956,percent
15,6,Kelly Monaco,3rd Place,27,7,0.119469027,11,FALSE,0.128097345,0.128097345,percent
15,6,Kirstie Alley,Eliminated Week 8,27.5,5,0.121681416,8,FALSE,0.125884956,0.125884956,percent
15,6,Melissa Rycroft,1st Place,29.5,3,0.130530973,11,FALSE,0.125,0.125,percent
15,6,Sabrina Bryan,Eliminated Week 6,30,1,0.132743363,6,TRUE,0.114823009,0.114823009,percent
15,6,Shawn Johnson,2nd Place,28,4,0.123893805,11,FALSE,0.125,0.125,percent
15,7,Apolo Anton Ohno,Eliminated Week 9,33,6,0.136364031,9,FALSE,0.142857143,0.142857143,percent
15,7,Emmitt Smith,Eliminated Week 9,34.4999,4,0.142561983,9,FALSE,0.142857143,0.142857143,percent
15,7,Gilles Marini,Eliminated Week 8,33.4998,5,0.138429326,8,FALSE,0.142857143,0.142857143,percent
15,7,Kelly Monaco,3rd Place,36,3,0.148760761,11,FALSE,0.142857143,0.142857143,percent
15,7,Kirstie Alley,Eliminated Week 8,27.9999,7,0.115702401,8,FALSE,0.142857143,0.142857143,percent
15,7,Melissa Rycroft,1st Place,38.9999,1,0.161157078,11,FALSE,0.142857143,0.142857143,percent
15,7,Shawn Johnson,2nd Place,37.9998,2,0.157024421,11,FALSE,0.142857143,0.142857143,percent
15,8,Apolo Anton Ohno,Eliminated Week 9,29.2777,2,0.14691932,9,FALSE,0.142857143,0.142857143,percent
15,8,Emmitt Smith,Eliminated Week 9,29.0554,4,0.145803789,9,FALSE,0.142857143,0.142857143,percent
15,8,Gilles Marini,Eliminated Week 8,29.2777,2,0.14691932,8,TRUE,0.138861373,0.138861373,percent
15,8,Kelly Monaco,3rd Place,28.3333,5,0.142180197,11,FALSE,0.143600495,0.143600495,percent
15,8,Kirstie Alley,Eliminated Week 8,25.5,7,0.127962328,8,TRUE,0.142857143,0.142857143,percent
15,8,Melissa Rycroft,1st Place,30,1,0.150543915,11,FALSE,0.142857143,0.142857143,percent
15,8,Shawn Johnson,2nd Place,27.8333,6,0.139671132,11,FALSE,0.146109561,0.146109561,percent
15,9,Apolo Anton Ohno,Eliminated Week 9,28.611,3,0.202915325,9,TRUE,0.19468084,0.19468084,percent
15,9,Emmitt Smith,Eliminated Week 9,27,5,0.191489769,9,TRUE,0.2,0.2,percent
15,9,Kelly Monaco,3rd Place,27.111,4,0.192277005,11,FALSE,0.20531916,0.20531916,percent
15,9,Melissa Rycroft,1st Place,28.7777,2,0.204097597,11,FALSE,0.2,0.2,percent
15,9,Shawn Johnson,2nd Place,29.5,1,0.209220303,11,FALSE,0.2,0.2,percent
15,10,Kelly Monaco,3rd Place,29.1109,2,0.333121253,11,FALSE,0.333333333,0.333333333,percent
15,10,Melissa Rycroft,1st Place,29.3331,1,0.335663928,11,FALSE,0.333333333,0.333333333,percent
15,10,Shawn Johnson,2nd Place,28.9443,3,0.331214819,11,FALSE,0.333333333,0.333333333,percent
16,1,Alexandra Raisman,Eliminated Week 10,21,2,0.091703057,10,FALSE,0.083333333,0.083333333,percent
16,1,Andy Dick,Eliminated Week 7,17,11,0.074235808,7,FALSE,0.083333333,0.083333333,percent
16,1,D. L. Hughley,Eliminated Week 5,12,12,0.052401747,5,FALSE,0.083333333,0.083333333,percent
16,1,Dorothy Hamill,Withdrew,21,2,0.091703057,10,FALSE,0.083333333,0.083333333,percent
16,1,Ingo Rademacher,Eliminated Week 9,20,5,0.087336245,9,FALSE,0.083333333,0.083333333,percent
16,1,Jacoby Jones,3rd Place,20,5,0.087336245,11,FALSE,0.083333333,0.083333333,percent
16,1,Kellie Pickler,1st Place,21,2,0.091703057,11,FALSE,0.083333333,0.083333333,percent
16,1,Lisa Vanderpump,Eliminated Week 4,18,8,0.07860262,4,FALSE,0.083333333,0.083333333,percent
16,1,Sean Lowe,Eliminated Week 8,19,7,0.082969432,8,FALSE,0.083333333,0.083333333,percent
16,1,Victor Ortiz,Eliminated Week 6,18,8,0.07860262,6,FALSE,0.083333333,0.083333333,percent
16,1,Wynonna Judd,Eliminated Week 3,18,8,0.07860262,3,FALSE,0.083333333,0.083333333,percent
16,1,Zendaya,2nd Place,24,1,0.104803493,11,FALSE,0.083333333,0.083333333,percent
16,2,Alexandra Raisman,Eliminated Week 10,24,3,0.098360656,10,FALSE,0.083333333,0.083333333,percent
16,2,Andy Dick,Eliminated Week 7,20,5,0.081967213,7,FALSE,0.083333333,0.083333333,percent
16,2,D. L. Hughley,Eliminated Week 5,16,11,0.06557377,5,FALSE,0.083333333,0.083333333,percent
16,2,Dorothy Hamill,Withdrew,15,12,0.06147541,10,FALSE,0.083333333,0.083333333,percent
16,2,Ingo Rademacher,Eliminated Week 9,20,5,0.081967213,9,FALSE,0.083333333,0.083333333,percent
16,2,Jacoby Jones,3rd Place,23,4,0.094262295,11,FALSE,0.083333333,0.083333333,percent
16,2,Kellie Pickler,1st Place,26,1,0.106557377,11,FALSE,0.083333333,0.083333333,percent
16,2,Lisa Vanderpump,Eliminated Week 4,18,8,0.073770492,4,FALSE,0.083333333,0.083333333,percent
16,2,Sean Lowe,Eliminated Week 8,20,5,0.081967213,8,FALSE,0.083333333,0.083333333,percent
16,2,Victor Ortiz,Eliminated Week 6,18,8,0.073770492,6,FALSE,0.083333333,0.083333333,percent
16,2,Wynonna Judd,Eliminated Week 3,18,8,0.073770492,3,FALSE,0.083333333,0.083333333,percent
16,2,Zendaya,2nd Place,26,1,0.106557377,11,FALSE,0.083333333,0.083333333,percent
16,3,Alexandra Raisman,Eliminated Week 10,23,4,0.097872507,10,FALSE,0.090909091,0.090909091,percent
16,3,Andy Dick,Eliminated Week 7,18,9,0.076595875,7,FALSE,0.090909091,0.090909091,percent
16,3,D. L. Hughley,Eliminated Week 5,16,10,0.068085222,5,FALSE,0.090909091,0.090909091,percent
16,3,Ingo Rademacher,Eliminated Week 9,21,6,0.089361854,9,FALSE,0.090909091,0.090909091,percent
16,3,Jacoby Jones,3rd Place,25.9998,1,0.110637635,11,FALSE,0.090909091,0.090909091,percent
16,3,Kellie Pickler,1st Place,25,3,0.10638316,11,FALSE,0.090909091,0.090909091,percent
16,3,Lisa Vanderpump,Eliminated Week 4,21,6,0.089361854,4,FALSE,0.090909091,0.090909091,percent
16,3,Sean Lowe,Eliminated Week 8,21,6,0.089361854,8,FALSE,0.090909091,0.090909091,percent
16,3,Victor Ortiz,Eliminated Week 6,23,4,0.097872507,6,FALSE,0.090909091,0.090909091,percent
16,3,Wynonna Judd,Eliminated Week 3,15,11,0.063829896,3,TRUE,0.090909091,0.090909091,percent
16,3,Zendaya,2nd Place,25.9998,1,0.110637635,11,FALSE,0.090909091,0.090909091,percent
16,4,Alexandra Raisman,Eliminated Week 10,27,1,0.120535714,10,FALSE,0.1,0.1,percent
16,4,Andy Dick,Eliminated Week 7,21,6,0.09375,7,FALSE,0.1,0.1,percent
16,4,D. L. Hughley,Eliminated Week 5,21,6,0.09375,5,FALSE,0.1,0.1,percent
16,4,Ingo Rademacher,Eliminated Week 9,23,5,0.102678571,9,FALSE,0.1,0.1,percent
16,4,Jacoby Jones,3rd Place,24,4,0.107142857,11,FALSE,0.1,0.1,percent
16,4,Kellie Pickler,1st Place,26,2,0.116071429,11,FALSE,0.1,0.1,percent
16,4,Lisa Vanderpump,Eliminated Week 4,18,9,0.080357143,4,TRUE,0.1,0.1,percent
16,4,Sean Lowe,Eliminated Week 8,20,8,0.089285714,8,FALSE,0.1,0.1,percent
16,4,Victor Ortiz,Eliminated Week 6,18,9,0.080357143,6,FALSE,0.1,0.1,percent
16,4,Zendaya,2nd Place,26,2,0.116071429,11,FALSE,0.1,0.1,percent
16,5,Alexandra Raisman,Eliminated Week 10,25,4,0.119617225,10,FALSE,0.111111111,0.111111111,percent
16,5,Andy Dick,Eliminated Week 7,18,8,0.086124402,7,FALSE,0.111111111,0.111111111,percent
16,5,D. L. Hughley,Eliminated Week 5,18,8,0.086124402,5,TRUE,0.111111111,0.111111111,percent
16,5,Ingo Rademacher,Eliminated Week 9,21,6,0.100478469,9,FALSE,0.111111111,0.111111111,percent
16,5,Jacoby Jones,3rd Place,26,3,0.124401914,11,FALSE,0.111111111,0.111111111,percent
16,5,Kellie Pickler,1st Place,27,2,0.129186603,11,FALSE,0.111111111,0.111111111,percent
16,5,Sean Lowe,Eliminated Week 8,24,5,0.114832536,8,FALSE,0.111111111,0.111111111,percent
16,5,Victor Ortiz,Eliminated Week 6,21,6,0.100478469,6,FALSE,0.111111111,0.111111111,percent
16,5,Zendaya,2nd Place,29,1,0.138755981,11,FALSE,0.111111111,0.111111111,percent
16,6,Alexandra Raisman,Eliminated Week 10,26,2,0.137931034,10,FALSE,0.125,0.125,percent
16,6,Andy Dick,Eliminated Week 7,21.5,7,0.114058355,7,FALSE,0.125,0.125,percent
16,6,Ingo Rademacher,Eliminated Week 9,23,4,0.122015915,9,FALSE,0.125,0.125,percent
16,6,Jacoby Jones,3rd Place,22.5,6,0.119363395,11,FALSE,0.125,0.125,percent
16,6,Kellie Pickler,1st Place,27,1,0.143236074,11,FALSE,0.125,0.125,percent
16,6,Sean Lowe,Eliminated Week 8,23,4,0.122015915,8,FALSE,0.125,0.125,percent
16,6,Victor Ortiz,Eliminated Week 6,20,8,0.106100796,6,TRUE,0.125,0.125,percent
16,6,Zendaya,2nd Place,25.5,3,0.135278515,11,FALSE,0.125,0.125,percent
16,7,Alexandra Raisman,Eliminated Week 10,32,1,0.173913043,10,FALSE,0.142857143,0.142857143,percent
16,7,Andy Dick,Eliminated Week 7,17,7,0.092391304,7,TRUE,0.142857143,0.142857143,percent
16,7,Ingo Rademacher,Eliminated Week 9,25,5,0.135869565,9,FALSE,0.142857143,0.142857143,percent
16,7,Jacoby Jones,3rd Place,27,4,0.14673913,11,FALSE,0.142857143,0.142857143,percent
16,7,Kellie Pickler,1st Place,29,3,0.157608696,11,FALSE,0.142857143,0.142857143,percent
